massfeature_rows	m/z	retention_time	p_value	statistic	CompoundID_from_user
row2572	1208.855259	248.9787156	0.77207	0.29966	
row2573	776.5464235	239.0901507	0.7725	-0.29908	
row2574	435.1881417	175.8379526	0.77376	0.29736	
row2575	262.0770288	160.0256957	0.77383	-0.29728	
row2576	814.5629825	224.5475416	0.77442	0.29648	
row2577	421.1549899	183.3450199	0.77482	-0.29593	
row2578	294.9534018	28.88168308	0.7749	-0.29583	
row2579	157.0142367	120.3360282	0.77495	0.29575	
row2580	213.1132738	44.34899469	0.77609	-0.29421	
row2581	181.087	40.52420544	0.77626	-0.29398	
row2582	151.0286985	45.09223695	0.7774	-0.29243	
row2583	462.8128444	30.11729845	0.77766	-0.29207	
row2584	301.1211922	48.38047141	0.77767	0.29206	
row2585	1271.92175	217.6903915	0.77795	-0.29168	
row2586	583.5495046	251.9903447	0.77815	-0.29141	
row2587	217.071866	133.7955712	0.77817	0.29139	
row2588	568.5407679	283.9795583	0.77924	0.28994	
row2589	796.7622089	32.44604013	0.7795	0.28958	
row2590	158.0459275	74.76280072	0.77988	0.28907	
row2591	818.5600637	226.5895485	0.78191	0.28632	
row2592	373.2596382	220.2789843	0.78205	-0.28613	
row2593	117.1216728	226.5506465	0.78324	-0.28452	
row2594	1271.745349	251.3643086	0.78388	-0.28365	
row2595	446.8806956	20.74150189	0.78402	-0.28346	
row2596	403.0120347	21.66342397	0.78457	-0.28272	
row2597	202.9184569	30.64554704	0.78487	-0.28231	
row2598	688.5457228	256.4928961	0.78543	0.28155	
row2599	398.9020573	187.1745627	0.78578	0.28108	
row2600	447.0645664	197.1577762	0.78773	0.27845	
row2601	401.1609006	169.6779168	0.78782	-0.27833	
row2602	304.9641596	159.8097451	0.78801	-0.27807	
row2603	351.0994415	251.3660333	0.78854	-0.27736	
row2604	1038.810571	250.7794773	0.78881	-0.27699	
row2605	467.9084111	284.0398576	0.78888	-0.27689	
row2606	492.2729331	203.009426	0.78915	-0.27653	
row2607	309.9324851	171.5379645	0.79002	0.27535	
row2608	542.2574325	40.32977938	0.79009	0.27526	
row2609	1271.76966	249.2987353	0.79112	-0.27387	
row2610	362.233219	207.6544404	0.79127	0.27368	
row2611	249.1497431	204.1837663	0.79143	0.27345	
row2612	188.1010111	225.4231438	0.79244	-0.27209	
row2613	191.9584254	146.540085	0.79252	-0.27198	
row2614	424.8473954	30.45376455	0.79366	-0.27045	
row2615	251.1323652	85.51790997	0.79442	0.26943	
row2616	417.825457	138.7032248	0.79456	-0.26924	
row2617	542.6320115	35.41159757	0.79554	0.26793	
row2618	138.9209917	30.41487032	0.79611	-0.26715	
row2619	433.1027824	214.873967	0.79659	-0.26651	
row2620	332.1742358	172.369087	0.7971	0.26581	
row2621	188.0565878	102.4923051	0.79767	-0.26506	
row2622	434.102326	214.282039	0.79797	-0.26464	
row2623	870.7380015	31.99597761	0.79902	-0.26323	
row2624	356.9836247	27.10275061	0.79934	-0.26281	
row2625	744.4702682	242.9648729	0.80016	-0.2617	
row2626	937.1610657	25.94998218	0.80072	-0.26096	
row2627	315.927476	155.7826754	0.8019	0.25936	
row2628	894.5570729	233.041635	0.80266	-0.25835	
row2629	470.8284511	204.6297356	0.80337	-0.2574	
row2630	489.8824454	22.32510641	0.80341	0.25734	
row2631	727.5488483	239.186018	0.80378	0.25685	
row2632	466.1235302	272.2218489	0.80426	-0.2562	
row2633	197.0043548	68.7731363	0.80472	0.25558	
row2634	730.5415893	240.2082728	0.8052	0.25495	
row2635	413.0386786	251.654704	0.80555	-0.25448	
row2636	116.2548768	230.0979464	0.80621	-0.25359	
row2637	926.7124171	19.50106696	0.80625	0.25353	
row2638	256.9103177	18.99337117	0.80761	-0.25171	
row2639	345.2647285	230.0051127	0.80761	-0.25171	
row2640	1271.763579	253.6824082	0.80776	0.25151	
row2641	396.9018539	142.7825794	0.80782	0.25143	
row2642	300.0843832	287.5232317	0.8081	-0.25106	
row2643	219.9664962	142.175777	0.80896	0.2499	
row2644	1271.745312	263.0026608	0.80916	-0.24964	
row2645	366.2400735	265.8075602	0.81017	-0.24828	
row2646	112.0404358	162.218219	0.81131	0.24675	
row2647	113.060884	163.578749	0.81325	-0.24416	
row2648	422.8031227	25.10849674	0.81417	-0.24293	
row2649	154.9826912	131.9042895	0.81436	-0.24268	
row2650	524.3345623	186.0848332	0.81448	-0.24252	
row2651	180.0747705	164.4860076	0.81457	-0.2424	
row2652	449.0434977	189.5499402	0.81466	-0.24228	
row2653	445.1999212	183.4006569	0.81515	0.24162	
row2654	435.0018323	29.01620057	0.81643	-0.23991	
row2655	391.0740053	195.9174454	0.81756	-0.23841	
row2656	640.315177	179.1093616	0.81777	-0.23812	
row2657	205.1054604	214.1291604	0.81798	0.23785	
row2658	1272.00685	40.55893982	0.81809	-0.23769	
row2659	367.8575088	156.1367621	0.81822	-0.23752	
row2660	516.3244624	214.172369	0.81896	-0.23654	
row2661	812.5781233	263.0666151	0.81916	-0.23627	
row2662	129.4811863	258.3013715	0.81932	-0.23605	
row2663	434.2662386	179.895567	0.8202	-0.23488	
row2664	196.9761333	41.96877474	0.8203	-0.23475	
row2665	693.427607	217.9571939	0.82037	-0.23465	
row2666	269.1394248	50.19947989	0.82078	-0.23411	
row2667	249.0254065	48.00725094	0.8213	-0.23341	
row2668	432.1874748	183.3045041	0.82229	0.2321	
row2669	1045.646122	210.3135632	0.82286	-0.23134	
row2670	421.2582796	187.3408415	0.82431	0.22941	
row2671	171.9106639	34.69451853	0.82471	-0.22888	
row2672	523.3297497	279.4691585	0.82522	-0.22819	
row2673	293.0002076	137.7071536	0.82536	0.22801	
row2674	714.4538644	178.9691513	0.82568	0.22759	
row2675	657.8249118	26.9815545	0.82588	-0.22731	
row2676	258.8799565	32.07597188	0.82604	0.2271	
row2677	285.8961428	153.5622776	0.82758	-0.22506	
row2678	499.3105573	158.3245455	0.82849	-0.22385	
row2679	325.1660306	169.7599515	0.82854	0.22377	
row2680	785.4760911	179.6552717	0.82897	0.2232	
row2681	422.257771	187.7648587	0.8305	-0.22117	
row2682	367.8783566	24.65396	0.83141	-0.21996	
row2683	271.1915723	194.1692741	0.83362	0.21703	
row2684	394.9756945	58.45883493	0.83375	0.21686	
row2685	606.9985015	31.9935866	0.83456	-0.21578	
row2686	533.2997574	18.57601885	0.83494	-0.21527	
row2687	114.8888558	232.0833641	0.83518	-0.21495	
row2688	259.1185164	167.3100134	0.83574	0.21421	
row2689	187.0249052	32.70881397	0.83596	-0.21392	
row2690	680.4380941	238.6339268	0.83707	0.21245	
row2691	578.8696461	25.89632455	0.83859	0.21043	
row2692	272.8505926	30.48116882	0.83946	0.20928	
row2693	564.7776932	26.28052496	0.83958	-0.20912	
row2694	293.9277005	25.25293064	0.84021	0.20829	
row2695	296.8216153	23.85258524	0.84109	-0.20712	
row2696	507.1767408	252.7701747	0.84171	-0.20631	
row2697	219.0501225	25.41642066	0.84185	-0.20612	
row2698	694.4430545	218.4092178	0.84278	-0.20488	
row2699	468.0078042	245.0195413	0.84301	-0.20458	
row2700	765.529174	265.1993334	0.84343	0.20402	
row2701	397.2596876	214.8249268	0.84381	-0.20352	
row2702	152.9864013	19.81572165	0.84464	0.20242	
row2703	899.5830109	212.366338	0.84563	0.20112	
row2704	1271.775755	242.1755819	0.8471	-0.19917	
row2705	347.8496733	132.9021429	0.84757	-0.19854	
row2706	1271.751436	259.7916642	0.84802	-0.19795	
row2707	273.2072781	222.7863852	0.84805	-0.19791	
row2708	1013.797807	251.7588296	0.84821	0.1977	
row2709	332.6759437	172.7995477	0.84863	0.19714	
row2710	475.1974835	183.6222915	0.84909	0.19653	
row2711	269.2123206	178.6054249	0.85067	0.19445	
row2712	200.9502014	88.32977544	0.85071	0.1944	
row2713	1271.854673	246.2360353	0.85079	-0.19429	
row2714	254.1472358	251.4848344	0.8516	-0.19322	
row2715	415.1827043	236.5225568	0.85232	-0.19227	
row2716	214.923142	34.18444584	0.8528	0.19164	
row2717	192.9520177	55.97417673	0.85417	-0.18984	
row2718	719.4667827	255.8717985	0.85474	0.18908	
row2719	227.9669725	28.95336511	0.85485	0.18893	
row2720	467.0634647	69.54665663	0.85499	-0.18876	
row2721	235.1025288	180.5967754	0.85578	-0.18771	
row2722	284.1139073	54.8439951	0.8562	0.18715	
row2723	405.9483177	49.45250076	0.85738	-0.18559	
row2724	436.2450683	179.3257736	0.8588	0.18373	
row2725	300.0803556	225.2310374	0.85913	0.18329	
row2726	227.1384068	222.8067089	0.85955	-0.18273	
row2727	151.0432305	209.0685387	0.8599	0.18228	
row2728	312.2544628	193.8080027	0.86045	0.18155	
row2729	449.2759826	238.9251375	0.86047	-0.18152	
row2730	274.210484	222.7266005	0.86166	-0.17996	
row2731	311.872871	156.9017782	0.86231	-0.1791	
row2732	586.6943821	27.20945763	0.86243	-0.17894	
row2733	181.0507268	35.02855148	0.86274	-0.17853	
row2734	434.9811148	240.105428	0.8631	-0.17806	
row2735	283.1105355	54.34830512	0.86315	0.178	
row2736	194.9399055	146.5755253	0.86359	-0.17741	
row2737	227.2018066	231.1138713	0.86378	0.17717	
row2738	317.1047416	18.06297756	0.86473	0.17591	
row2739	1209.859784	240.7891188	0.86525	0.17524	
row2740	529.8364777	32.07371233	0.86542	0.17501	
row2741	169.0870721	50.1356397	0.8661	0.17411	
row2742	1272.012937	34.90348453	0.86779	-0.17189	
row2743	121.0048713	41.60557762	0.86888	0.17046	
row2744	467.9084438	293.0140608	0.86897	0.17035	
row2745	431.1837423	183.1841977	0.86937	-0.16982	
row2746	382.5507346	36.51038535	0.86957	0.16956	
row2747	706.8076952	25.17385405	0.87001	0.16898	
row2748	289.1659029	225.8156655	0.87024	0.16868	
row2749	313.128661	68.97504762	0.87029	0.16861	
row2750	116.6374916	226.8240301	0.87135	-0.16722	
row2751	738.4640011	213.6268039	0.87212	-0.16621	
row2752	163.0401542	180.1938046	0.87255	0.16563	
row2753	423.1525271	183.7122237	0.87329	-0.16467	
row2754	409.2632234	191.775052	0.87337	-0.16456	
row2755	763.1388713	200.505589	0.87384	0.16395	
row2756	205.0393944	19.04015999	0.87423	0.16343	
row2757	229.2084444	223.0606317	0.87442	-0.16319	
row2758	717.6162465	27.57701258	0.87499	0.16244	
row2759	385.0072466	235.2986845	0.87525	-0.1621	
row2760	491.2841388	189.1631653	0.87526	0.16208	
row2761	1271.824306	262.9675972	0.87563	0.1616	
row2762	1272.031242	27.38865683	0.87586	-0.16129	
row2763	461.3492888	260.6151129	0.87628	-0.16075	
row2764	95.95230832	87.22242038	0.87732	0.15938	
row2765	188.9718713	28.79566999	0.87733	-0.15937	
row2766	129.4765317	39.23919279	0.87927	0.15682	
row2767	433.2455355	202.8173371	0.88008	-0.15577	
row2768	534.8467151	31.77999414	0.88025	0.15553	
row2769	819.5603994	208.1305497	0.88051	0.1552	
row2770	430.8703467	198.8393473	0.88058	-0.15511	
row2771	766.7528439	32.0824273	0.88058	-0.1551	
row2772	911.5694106	268.3281931	0.88124	-0.15424	
row2773	112.6650714	151.344352	0.88233	-0.15281	
row2774	1271.775722	247.0799679	0.88405	0.15056	
row2775	173.081917	158.4054547	0.8848	0.14958	
row2776	403.2705438	216.4301021	0.88555	-0.14859	
row2777	228.9636837	29.26669495	0.88611	-0.14786	
row2778	467.9599371	239.06487	0.88641	0.14747	
row2779	206.9435367	33.18067451	0.88661	-0.14721	
row2780	354.9380333	196.2399644	0.88741	0.14616	
row2781	467.9513299	251.5523666	0.88776	-0.14571	
row2782	249.0780754	40.51757803	0.8879	-0.14552	
row2783	110.9338524	270.70771	0.88815	-0.1452	
row2784	381.8759387	26.53346675	0.88825	-0.14506	
row2785	253.0639251	72.86603873	0.88877	0.14439	
row2786	375.3198234	245.7550522	0.88882	0.14432	
row2787	338.8539031	157.6615657	0.88899	-0.14409	
row2788	898.5557313	243.6996024	0.88917	-0.14386	
row2789	439.2708583	151.9790495	0.88965	-0.14323	
row2790	955.5712427	207.967936	0.8897	-0.14317	
row2791	179.0714154	61.07002648	0.89032	0.14235	
row2792	617.3881604	211.0756893	0.89042	-0.14223	
row2793	229.1446163	128.1436235	0.89069	-0.14187	
row2794	283.0530543	24.26743801	0.89074	-0.14181	
row2795	632.8218964	29.45248435	0.89099	-0.14148	
row2796	401.200792	176.0230667	0.89186	0.14035	
row2797	528.7041658	23.00619248	0.89402	-0.13752	
row2798	400.7493508	22.66232846	0.89413	0.13738	
row2799	285.207203	107.8852938	0.89454	-0.13684	
row2800	264.9979696	21.1389992	0.89503	0.1362	
row2801	884.7122957	27.05459513	0.89508	0.13614	
row2802	248.5817787	45.4887663	0.89555	-0.13552	
row2803	116.5997681	248.8725326	0.896	-0.13493	
row2804	820.7641808	31.40185819	0.89726	0.13329	
row2805	183.0775357	257.6867552	0.89734	0.13318	
row2806	1012.797901	251.455482	0.89789	-0.13246	
row2807	468.0007897	236.584838	0.89795	-0.13238	
row2808	675.5417028	266.1779873	0.89828	-0.13195	
row2809	1271.775718	256.0837782	0.89845	-0.13173	
row2810	844.6058139	252.804972	0.89948	0.13039	
row2811	422.1587934	183.492945	0.89961	-0.13022	
row2812	338.2090952	236.8150229	0.90124	0.12809	
row2813	755.8004006	30.67844787	0.90196	0.12715	
row2814	1271.794012	247.0860892	0.90206	0.12702	
row2815	574.7596057	26.68560961	0.90245	0.12651	
row2816	351.0406433	26.11127737	0.90289	0.12594	
row2817	410.9437251	231.903354	0.90374	0.12482	
row2818	1271.897494	34.44076307	0.90384	-0.1247	
row2819	558.8239759	30.49690823	0.90463	0.12366	
row2820	417.2691429	275.0558009	0.90471	-0.12357	
row2821	124.9843058	266.1980118	0.90558	-0.12243	
row2822	467.9636938	238.6778282	0.90573	-0.12223	
row2823	531.3452937	211.9202224	0.90633	-0.12145	
row2824	707.451186	211.1171201	0.90636	-0.12141	
row2825	833.6097695	220.6994375	0.90806	-0.1192	
row2826	470.1957496	182.4441143	0.90847	-0.11866	
row2827	848.6733208	29.65199333	0.90932	-0.11755	
row2828	516.8128235	18.58794836	0.91039	-0.11615	
row2829	564.3313024	239.1324149	0.91111	-0.11522	
row2830	832.264601	75.32485275	0.91116	0.11515	
row2831	661.4234265	210.7188433	0.91132	-0.11495	
row2832	131.0713618	47.29800814	0.91245	0.11348	
row2833	638.8068563	32.85071327	0.91267	0.11318	
row2834	853.5879968	239.0794659	0.91284	0.11296	
row2835	404.9524861	232.2605248	0.91476	0.11047	
row2836	782.4832954	232.5575621	0.9163	0.10846	
row2837	446.2033086	184.0799989	0.91689	-0.10769	
row2838	141.0558045	136.3973311	0.91824	0.10594	
row2839	554.7921289	20.10102921	0.92006	0.10358	
row2840	342.8937221	121.3111747	0.92072	0.10271	
row2841	415.8270773	155.2508656	0.92193	0.10113	
row2842	419.8290091	148.4378637	0.92236	0.10057	
row2843	445.3173271	264.8701608	0.92291	-0.099865	
row2844	679.4341346	238.461222	0.92322	0.099465	
row2845	311.1863834	203.5263218	0.9245	0.097791	
row2846	94.98847926	142.8779361	0.92508	0.097038	
row2847	335.864053	146.4203411	0.92524	0.09684	
row2848	282.0498814	20.87322477	0.92755	0.093837	
row2849	486.2567148	194.2235362	0.9284	0.092721	
row2850	131.0825946	61.17950038	0.92856	0.092516	
row2851	322.8864633	152.29003	0.9289	-0.092083	
row2852	265.1809194	115.9701604	0.9296	-0.09117	
row2853	955.5989056	205.5009492	0.92967	0.091075	
row2854	664.5272553	251.9021062	0.92975	0.090976	
row2855	495.2823309	198.4239734	0.93239	-0.087541	
row2856	349.8992924	27.07046011	0.93359	0.085982	
row2857	234.8709327	19.48004143	0.93378	0.085739	
row2858	594.8639726	27.03693248	0.93398	0.085483	
row2859	395.8440432	141.1783625	0.93436	-0.084983	
row2860	331.2492418	221.7889788	0.93553	0.083465	
row2861	867.5887829	256.1331517	0.93707	-0.081467	
row2862	479.9279298	36.02932263	0.93754	0.080864	
row2863	857.5134054	231.8028783	0.93838	-0.079768	
row2864	266.9033483	32.91672973	0.93849	-0.079627	
row2865	387.2755999	239.2511827	0.93886	0.079153	
row2866	324.875394	147.2275183	0.93898	-0.078991	
row2867	213.0256604	222.1122121	0.93991	0.077786	
row2868	376.2515034	179.6345104	0.93993	0.077757	
row2869	447.3336083	256.6551722	0.93998	0.077693	
row2870	467.9831025	38.46977657	0.94272	0.07414	
row2871	674.3511442	281.5556083	0.94283	-0.074003	
row2872	112.1522891	140.4240905	0.94362	-0.072973	
row2873	518.803425	27.39065697	0.94472	-0.071551	
row2874	898.5556588	245.4665367	0.94528	0.070822	
row2875	402.0529461	257.7247798	0.94749	-0.067955	
row2876	661.5329731	251.5315835	0.94819	-0.067048	
row2877	242.2208623	232.9972756	0.94844	-0.066721	
row2878	851.563679	242.5069929	0.94917	0.065776	
row2879	681.1747321	246.7199615	0.95079	0.063679	
row2880	458.2066099	179.4174865	0.95088	0.063565	
row2881	356.1714302	184.054052	0.95169	-0.062512	
row2882	100.0306629	26.21137091	0.95189	0.062252	
row2883	140.9861071	141.4739435	0.95219	-0.061857	
row2884	658.7404453	26.0926347	0.95233	-0.061677	
row2885	221.9589079	23.51166042	0.95249	0.061476	
row2886	364.8700193	31.06070121	0.95276	0.061126	
row2887	690.5600099	283.7010745	0.95295	-0.060883	
row2888	245.0431689	114.3517824	0.95308	-0.06071	
row2889	578.8252727	31.78080214	0.95468	0.058631	
row2890	170.8332783	26.90137816	0.95502	-0.058199	
row2891	259.9029169	143.627412	0.95575	0.057248	
row2892	292.9459324	159.3630233	0.95685	0.055823	
row2893	420.2506816	179.7253651	0.95721	-0.055362	
row2894	325.6677009	170.4177503	0.95735	0.055174	
row2895	641.3207789	264.8944951	0.9578	0.054592	
row2896	467.960606	249.5237712	0.95832	0.053924	
row2897	209.1548075	139.5390217	0.9587	0.053434	
row2898	308.2679798	263.3281909	0.95994	0.051825	
row2899	552.3315323	206.1699373	0.95996	0.051802	
row2900	800.5480317	263.1178986	0.96129	-0.050077	
row2901	299.1501055	64.90261776	0.96323	0.047568	
row2902	826.5625079	244.2483147	0.96406	-0.046495	
row2903	437.2407731	179.2373606	0.96454	0.045873	
row2904	439.306677	240.1262287	0.96463	0.045749	
row2905	127.0012274	256.2046069	0.96595	-0.044044	
row2906	936.2914847	34.25320016	0.96648	0.043357	
row2907	561.3034387	224.5954201	0.96648	0.043356	
row2908	850.5707149	244.0870406	0.96742	0.042144	
row2909	326.9300175	177.5266748	0.96792	-0.041489	
row2910	477.1978214	227.2049344	0.96848	-0.040772	
row2911	248.0800105	44.47246482	0.96879	0.040362	
row2912	467.9111875	289.1886977	0.96947	-0.03949	
row2913	679.80968	28.59083362	0.96952	-0.039427	
row2914	116.8119543	200.4663161	0.96989	-0.038943	
row2915	550.7828149	20.73954833	0.9699	-0.038931	
row2916	596.7688695	23.980487	0.97092	-0.037605	
row2917	332.2777058	283.5112915	0.97147	0.036901	
row2918	239.0674455	54.67313609	0.97228	0.035851	
row2919	89.01927899	25.10264254	0.97248	-0.035593	
row2920	739.7874385	30.59523394	0.97315	0.034727	
row2921	574.3661133	211.1661102	0.97404	-0.033579	
row2922	881.5605148	218.1463043	0.97409	-0.033509	
row2923	388.3425252	135.0021563	0.97423	-0.033327	
row2924	362.1908957	216.4297452	0.97754	-0.029045	
row2925	833.5192933	237.3328653	0.97837	-0.027978	
row2926	226.9661333	25.39984333	0.97871	-0.027527	
row2927	276.8366538	26.22135158	0.97937	-0.026678	
row2928	1077.156987	170.8072112	0.97947	0.02655	
row2929	374.2447881	179.2295039	0.98006	-0.025785	
row2930	1271.909483	250.5289119	0.98027	-0.025514	
row2931	114.7076588	117.0015723	0.98097	0.024614	
row2932	451.2741814	201.0039245	0.98122	0.02429	
row2933	659.9080676	29.95670932	0.98127	-0.024217	
row2934	325.8938024	24.56606075	0.98152	0.023897	
row2935	114.2152848	217.84753	0.98175	-0.023594	
row2936	582.7484131	25.05506918	0.98312	-0.021828	
row2937	577.9048048	33.31504122	0.98392	0.020794	
row2938	422.2321258	69.47559935	0.98425	-0.020361	
row2939	113.215781	236.788565	0.98452	-0.020013	
row2940	284.9247177	31.25483154	0.98475	0.019716	
row2941	314.2420672	131.1808044	0.98511	-0.019253	
row2942	328.8799226	25.96898957	0.98683	-0.017027	
row2943	281.9592588	284.2407346	0.98969	-0.013335	
row2944	117.2950351	262.5038373	0.99014	0.012756	
row2945	829.5748628	261.2878731	0.99089	-0.011774	
row2946	211.0975539	67.34151938	0.99121	-0.011368	
row2947	511.1728635	195.016686	0.99209	-0.010233	
row2948	364.9281394	200.7859056	0.99209	0.010226	
row2949	521.9125011	30.14347443	0.99226	0.010013	
row2950	938.5367324	201.7441654	0.99333	-0.0086237	
row2951	356.360884	153.4867907	0.99423	0.0074645	
row2952	434.8581738	18.9756152	0.99478	-0.0067554	
row2953	143.0713564	34.70765788	0.99545	0.0058808	
row2954	87.52036271	163.952724	0.99663	0.0043638	
row2955	839.567667	243.1375152	0.99756	0.0031527	
row2956	434.2941268	293.2447132	0.99794	-0.002666	
row2957	169.0253514	20.14873555	0.9987	0.0016772	
row2958	1271.842502	250.1754458	0.99878	-0.0015783	
row2959	823.5193631	214.2279583	0.99903	-0.0012518	
