"","DW_20180105_014","DW_20180105_038","DW_20180105_062","DW_20180105_098","DW_20180105_122","DW_20180105_020","DW_20180105_044","DW_20180105_068","DW_20180105_104","DW_20180105_128"
"Label","n2","n2","n2","n2","n2","swip10","swip10","swip10","swip10","swip10"
"800.54803170146/263.117898633045","1410030","143000.5","1462.078125","5251623","731.0390625","994778.6667","23393.25","11696.625","1210324","5848.3125"
"800.581423863515/260.428100200818","177453.3333","1462.078125","1462.078125","1462.078125","731.0390625","186865.6667","23393.25","11696.625","5848.3125","5848.3125"
"801.549032393135/245.650218884881","671180.3333","1462.078125","1462.078125","8336182.5","731.0390625","1208321.667","337715","336406.5","907653.3333","305791"
"801.585450974144/254.849893988698","2924.15625","1462.078125","1462.078125","1462.078125","731.0390625","127911.5","23393.25","11696.625","5848.3125","5848.3125"
"801.61286510192/245.066822592083","2924.15625","1462.078125","1462.078125","1462.078125","731.0390625","120525","209473.6667","11696.625","5848.3125","5848.3125"
"802.563836568871/260.06871615407","22383302.67","26855285.67","1896185.333","200665.3333","36084381.67","38912921","27850902","825298.6667","4787898","14589924"
"804.789775568426/27.1078388391063","15075305.67","7047243","12840050.67","6309480","5224137.667","15385744","17630693.5","21348254","10021385","20323076"
"805.776975859779/22.1499248143917","2924.15625","1462.078125","1462.078125","1462.078125","731.0390625","46786.5","20386217.5","5160624.5","2609254","5417954"
"808.506233330603/248.607427208094","1692893","2448724","2620890","3734194.5","3884037.5","547672","2485499.5","2904384","736376.6667","2853940.667"
"808.515436177013/255.409118098651","5135554","5255398.5","8911739.5","5816947.5","9054356.5","3991861.333","3573369.333","8607612.667","401646.3333","5399339.333"
"808.521616959611/241.544628174693","2368618.5","3817272.5","4120483","2768871.5","3985291.5","2710419.333","2815055","3921388.667","2203663","3083922"
"808.694426877588/27.8029608245672","2608809","1660591.5","1462.078125","1462.078125","731.0390625","4142228","23393.25","4171447","2632129.5","5848.3125"
"809.509763067913/242.663070924063","888992","1105737.5","1492087.5","142878","157877","664192","1148728","1471454","1184845.667","1256033.333"
"809.52211850152/245.633048795152","1858365.5","1927026.667","2080458.333","244443","2841195","1702120","2588223","2833637","1122758.667","1362684"
"810.757066194252/19.8651039861348","2924.15625","1462.078125","1462.078125","1462.078125","731.0390625","46786.5","23393.25","11696.625","10821812","11744008.5"
"811.544093787589/250.528582291083","2924.15625","1462.078125","303411","670263.5","545290.5","213689.5","23393.25","438225","409323.5","533013.5"
"812.578123280973/263.066615086669","292636.3333","229656.6667","140732.3333","1462.078125","364724","1062276.667","263111.3333","64640","5848.3125","236768.6667"
"813.474039479873/215.119609024175","2924.15625","665012","290844.6667","331272.5","245031.6667","373431.3333","199456","239522.6667","194215","266617"
"814.480530427012/214.388542488291","2924.15625","499416.5","413429.3333","306220.3333","731.0390625","364844.3333","341990.5","419833","384361","552255"
"814.552345060635/216.227341717363","1071116.333","62560","110913.3333","994808.3333","731.0390625","1317015","23393.25","553759","1004782.667","314800"
"814.562982530563/224.547541587371","1327172.333","473941.5","605133","4862633.667","642098.6667","3119355.333","23393.25","1187264.333","6746546.333","414391"
"814.636498035452/26.1178587227679","2924.15625","1462.078125","1462.078125","1462.078125","731.0390625","2534194","1815127","11696.625","796041","5848.3125"
"814.780045244298/25.9667183614633","2017859","3742084.333","1462.078125","3645515.5","2841020.667","2428730","23393.25","2459430","5848.3125","5848.3125"
"816.536698735528/219.976737145489","327898.6667","1462.078125","1462.078125","163366.5","731.0390625","319856.3333","23393.25","11696.625","763857","5848.3125"
"816.724702889767/24.9734510001836","6026328.333","6674848.333","7587532","6133649.333","5492086","8765282.333","9881665.667","12069553.67","5403141.333","9552807.5"
"817.536347095319/235.963349320744","116295.6667","1462.078125","1462.078125","1462.078125","731.0390625","172231.5","23393.25","11696.625","252151.6667","5848.3125"
"818.5600637402/226.5895485414","8163081.333","1771917.667","1462.078125","1462.078125","675288","3929837","519674.3333","11696.625","5848.3125","5848.3125"
"818.578788507677/254.807910966851","568519","505120.3333","1462.078125","1462.078125","922838.6667","1801441.667","364758.3333","11696.625","5848.3125","218901.5"
"818.742213894433/30.4225973386816","6152153.5","1462.078125","1462.078125","4332024.5","4038307","8398839","23393.25","11696.625","5848.3125","5848.3125"
"819.560399409731/208.130549654909","5128451","614158.3333","1462.078125","421634","731.0390625","2326184","291161.3333","11696.625","5848.3125","5848.3125"
"820.764180829854/31.4018581883128","4854262","1462.078125","1462.078125","5433696.333","3777611.333","8339115","23393.25","5768312","5848.3125","5848.3125"
"823.493940075839/210.46419796586","705093","963771.6667","1645161.333","2839347.333","1660762.333","937298","2751089","1039430.5","4023044.667","2510763.667"
"823.497108741527/210.526094894259","2434261.333","3309347.333","3057294.667","3797867","3077833.667","3307443.333","6331260.667","4055006.333","4257650.333","4616055.667"
"823.506622735944/217.549003632473","17683559.33","23417614.33","18808986.33","21502580.67","16178506.33","23265435","21393093.67","24230425.67","21896797","23559577"
"823.516161264375/213.114714288342","4297006.333","5047027.333","4756511.333","5018974","3048058.333","5379779.667","6560724.667","4765108.667","7626237.667","4158446.333"
"823.519363092198/214.227958304514","3272407","2930842.333","4119661.667","3624856","2267443.667","3734770","4892313.667","2587785.333","2998479.5","2292979.333"
"824.50326418098/213.310342289857","3353657.667","3980953","3417635.667","3805689.333","3233020.667","4503435","3683786.333","4365120.667","3973434.667","4685288.667"
"824.515983212648/217.497492784437","4576183.667","5885139.333","4654543.667","5243276.333","3713394.667","5847093","5313265.333","5822899","5177803","5329765.333"
"824.544629784771/250.915235361154","1302140","128574","272339.6667","4780045","476918","3827827.333","1148570","377542.6667","1396032","593905.3333"
"824.554113831663/239.125853391473","1192672.333","624796.5","423948","1096165.667","570088","1103962.333","484351.5","337204.3333","478398.6667","482194"
"824.579466388808/252.290443995496","174291.6667","1462.078125","1462.078125","1462.078125","731.0390625","306038.3333","23393.25","11696.625","5848.3125","5848.3125"
"824.668441115757/25.964900608696","1401965.333","1906809.5","1462.078125","1462.078125","731.0390625","1647756.333","23393.25","2501399","5848.3125","5848.3125"
"824.932349542076/35.6800448839606","3033795","2758834.333","10063420","2837582","4004220","2766922","9937368.5","6298882.333","11035131.33","20229170.33"
"825.501705841412/217.886081843508","329853","213025.6667","193393.6667","749280","220600.3333","715612","216009","551650.6667","481227","632044.3333"
"825.514407012846/213.288453802371","2254158.333","2951158","2339127.667","2686836.667","1973673.667","2965387","3194501","3037396.333","2698212","2790276.667"
"825.520818653373/210.507737667031","867258.6667","1422288","915080","1263298.333","1077829.333","1471326","1061195","1185021.333","1100101.333","1554240.667"
"825.549441032019/231.541273741309","1124151.333","1462.078125","419874.6667","7007182.667","1019546.667","2447896","1752672.333","566390.3333","234483.6667","1001784"
"826.517913076069/217.312114477231","409294.5","1423578","439485.5","521202.5","371824","575343","442760.6667","565392","5848.3125","522838.3333"
"826.552862561964/238.430588908606","7722824.333","2176736.667","257924.5","3826529.667","1068433","1737696","999920","385419","12698901.67","334880.3333"
"826.562507928227/244.248314677718","11284596.33","8094104","526722","11908748","971300.3333","36950393.67","863931.6667","701661","57237345","576854.3333"
"827.401811710613/192.274604225458","2924.15625","237171","203451.3333","1462.078125","186887","46786.5","462978","11696.625","5848.3125","394953"
"827.564665606906/240.085992006552","15444094.33","7979032.333","632908.6667","9050807.5","583231.3333","11599446.33","674534.3333","333225.5","55703970","5848.3125"
"827.599725675457/259.83841890506","2924.15625","237122.5","1462.078125","1462.078125","731.0390625","660048","23393.25","11696.625","5848.3125","5848.3125"
"827.980096133152/148.091587089243","719171","1462.078125","300645","200072","219376.3333","394388.5","23393.25","514357.5","5848.3125","5848.3125"
"828.577662270522/257.508119997234","4215235.667","10817572.33","7831503.667","2836645","91651428","28162800.67","50289431.67","3973786","11850246.67","20576725"
"828.73814362648/23.1961518686951","2924.15625","3051720","1462.078125","2818046.5","731.0390625","3480532","23393.25","6169286.5","5848.3125","5848.3125"
"829.574862778418/261.287873084233","1767851.667","2910373","700787.3333","156622","6571651.667","1239551","3626338.667","270661.6667","791459.3333","4043466"
"830.58586967826/265.400383562926","2594763","2817698.667","2757487.333","2246917.333","1751118","1688499.333","6921996","2098499.667","1721853.667","746081.3333"
"830.755611919235/26.030893738612","1817954.333","2113456","1462.078125","1358594.5","1659408","46786.5","11195456","11696.625","5848.3125","5848.3125"
"831.453305526608/213.79190366433","2924.15625","1462.078125","704890","326986","375885","336809","679964.5","598814.6667","485095.6667","695158.5"
"832.264600992374/75.3248527516151","131157.5","253717","1462.078125","361137.3333","412244","236323","23393.25","295838.6667","350482.5","5848.3125"
"832.570657325805/248.338528835446","733568","1462.078125","1462.078125","1462.078125","731.0390625","423257.3333","23393.25","11696.625","5848.3125","5848.3125"
"833.519293262273/237.332865267511","130958","380981.3333","215835.3333","262937.3333","201655.3333","204234","141863","342195.6667","250080.6667","237678.6667"
"833.609769489633/220.699437508938","89413.66667","766204","308457.5","341704","290788.6667","46786.5","665184.3333","787375.3333","239870.5","517246"
"837.511653251978/210.288927158518","657781.6667","813548.6667","674412","669583.3333","705964","902902","1399311","797619.3333","778872","910201.3333"
"837.521387126784/210.248985315954","5444632.667","6916925.667","5127979.333","5782324.333","4496184","6858733.667","6161044","6358676.333","6110613.333","6311637.333"
"837.547432731328/243.261381615568","2924.15625","1516291.5","1026063.667","548962.5","548887.3333","46786.5","1635241","1015608.333","1299169","1707251.333"
"837.762059734989/30.865358703512","3108570.5","2823625.5","1462.078125","1462.078125","2500442","3959932.333","23393.25","11696.625","5848.3125","5848.3125"
"838.51750151808/217.976124084552","656286.3333","870056.3333","816260.3333","917159","678234","972434.3333","784436.6667","1123436","817901.3333","1049836.333"
"838.527269590018/210.243676924638","2532435.667","3186154.667","2372527.333","2653109.333","1972373","3162047.333","2824039","2915158.667","2736057","2770095.667"
"838.605503967212/238.300376825364","490110.6667","597347.6667","494014","1462.078125","393819","1163954.333","2590595.333","193744","5848.3125","322369.3333"
"838.644659911706/27.8536079749702","2924.15625","1462.078125","1462.078125","1462.078125","731.0390625","1191543.5","314212","314765","1915642.5","458817"
"839.52843121196/213.848171318682","702681","903649.3333","626932.3333","696815","539429.3333","876049.3333","762312.6667","829649.3333","803956.6667","840808.5"
"839.567667032614/243.137515223443","356208.6667","286861","260451","2524192","731.0390625","529131.3333","164071","230307.3333","410180.6667","5848.3125"
"840.00508076698/18.9463558868158","2924.15625","1462.078125","1462.078125","1462.078125","731.0390625","46786.5","225818.5","11696.625","5848.3125","5848.3125"
"840.574096445997/245.352787771842","11493415","5020669.667","495241","4416357","570006","5469784.667","477593.5","631467","20945913.33","385303"
"840.586952275496/251.380162215657","2681076","1126161.333","121471.3333","1345266.333","144115","2491045","193665","11696.625","2707875","115564.6667"
"840.724415705271/32.2087880119032","2924.15625","1462.078125","1462.078125","1462.078125","731.0390625","46786.5","23393.25","1568387.667","5848.3125","6143264.5"
"841.31671395708/33.1347424345629","3933659","2578955","3377697.667","3637096.667","3329231","6223696.333","23393.25","2027193.5","2587854","5848.3125"
"841.572474587842/246.598748942126","549533","1090769.667","1462.078125","1462.078125","215172","2046989","209680.5","11696.625","1093360.333","5848.3125"
"841.578887062387/237.193569924714","4877890.333","2972497","1462.078125","1462.078125","1001217.5","5993386.333","764120.5","11696.625","7822064.333","459099"
"841.588671949005/241.202162929289","3034968.667","1041384","1462.078125","2336284.5","731.0390625","3838238.333","332279","11696.625","4784615.333","5848.3125"
"842.556021470867/241.808104247008","4467935.667","1462.078125","1462.078125","1462.078125","731.0390625","1251830.333","23393.25","11696.625","662168.3333","5848.3125"
"842.598678307801/236.478105247857","5197969.667","4067635.667","1128884.667","445759","2746073.667","8005829","1124181.667","582607.3333","5848.3125","2105088"
"844.515158484681/219.514075709445","2924.15625","1462.078125","1462.078125","1462.078125","731.0390625","244205","23393.25","512907.5","5848.3125","723602"
"844.605813943544/252.804971982473","2093354.333","8945421.667","1624515.333","1056522","268141","4803821.333","7010020.333","1403999.333","571897.6667","179456"
"845.751434035684/33.0098657319269","2725891","1462.078125","1462.078125","3403446.5","731.0390625","4542385.333","23393.25","11696.625","5848.3125","8800749"
"847.533217478468/234.368191736153","80517","1462.078125","1974386.5","458220","731.0390625","548728.6667","23393.25","11696.625","5848.3125","5848.3125"
"848.673320824978/29.6519933261965","1697440.5","1462.078125","2016392.333","1691083.5","1318042","46786.5","23393.25","3514299","2793546","2987391.5"
"850.544603911061/228.946740812503","2924.15625","1462.078125","1462.078125","1462.078125","731.0390625","46786.5","23393.25","93305.5","5848.3125","59141.5"
"850.550944269135/252.940861056105","807013.3333","540832","647796.3333","2117141.667","838986","2786970","388182.3333","840573.3333","7063347","625933.6667"
"850.56096529671/250.214735172847","4421322","688484.6667","1010211","12177441.67","2903880.667","19387813.33","938858.6667","3007495","19506735.33","1278270.333"
"850.570714947615/244.087040586455","1743835","943524.6667","909500","7423166","1944556.333","3799022.667","381580","747144.3333","8654951.333","1998876.333"
"851.563678999209/242.506992946708","6763228","715758","1716022.333","15718113.67","644752.6667","6124039.333","242056.3333","1826727.333","13785619","1660857.667"
"851.573524548755/249.920122409398","667021.3333","154805.6667","162280.6667","2655801.667","161720.6667","2147492","178398.6667","484790","2607125.667","169115.6667"
"851.573566225898/251.570842323269","667021.3333","93535.66667","268637.3333","2657697.333","161720.6667","2147492","179167.6667","524581.6667","2395923.667","312901"
"851.717062058097/31.5243263436095","2924.15625","1462.078125","1462.078125","1462.078125","731.0390625","46786.5","23393.25","11696.625","3797395.333","5848.3125"
"852.544741539448/192.577005760947","461701.5","376608.3333","1462.078125","1462.078125","731.0390625","405613.3333","133302.5","11696.625","5848.3125","5848.3125"
"852.611670269248/236.758311573692","451242.3333","373000.3333","219211.5","1462.078125","287146.5","520424","318039.6667","11696.625","5848.3125","5848.3125"
"852.755323301866/28.0541119078742","2924.15625","1462.078125","1462.078125","1462.078125","1334214.667","1974486","23393.25","11696.625","5848.3125","5848.3125"
"853.570971734894/256.256423569214","448884.6667","629952","1462.078125","432572","731.0390625","1097475.667","161298","11696.625","1783228.333","5848.3125"
"853.581250992142/245.879945162451","1509095.667","1394212.333","131897.5","1462.078125","731.0390625","5150643.333","455205.3333","574235.5","9162717","5848.3125"
"853.587996813344/239.079465885652","1623682.667","1638784.333","257773","1466864.5","731.0390625","1821453.667","499991","11696.625","3844107.333","5848.3125"
"853.738457369242/33.8084405223459","2854576.5","3074594","1462.078125","3730852.5","731.0390625","3137721.5","23393.25","11696.625","5848.3125","5848.3125"
"855.495226826752/222.243466887529","347771.6667","649067","571010","610046.3333","628638.3333","252432","2171640.667","382470.3333","309910","382454.3333"
"855.5052942032/224.385917282758","1240024.667","1770737.333","1880124.333","2038462.667","1785977.667","827887.3333","944380","1297600.333","948131.3333","1057448.667"
"856.496656002575/222.060035813289","75320","131020.3333","156291","148059.6667","160020.6667","54955","215466.5","88512","61887.66667","92957"
"856.510124878379/224.635653260483","567861","788655","832468","907525","776396.6667","359336","431157.5","558866","423625.3333","444493.3333"
"856.516850447166/227.726627059188","199336","225397.3333","213769.6667","274517.3333","201275","180622.3333","401350.5","173290.6667","132203.3333","104722"
"856.602270057667/241.598910142798","1216247","2905406.667","1656022.333","1054015","792924","1411993","944475.3333","5582600.333","1815712.667","3425675.667"
"856.661561369466/210.294746141902","146834.5","1462.078125","1462.078125","147765.3333","96700.5","171461","23393.25","11696.625","148115","5848.3125"
"856.74218491314/32.6460403288134","1605700","4217381","1462.078125","1569003.667","731.0390625","2572059.333","26800641.33","3090101","5848.3125","5848.3125"
"857.513405388676/231.802878300734","229273.3333","379768.3333","404811.6667","435670","390188.3333","171294","894779.5","271148","217825","762914.3333"
"858.616207970418/218.164418125233","2924.15625","1462.078125","489867","521746.3333","731.0390625","46786.5","322695.6667","613885.5","5848.3125","5848.3125"
"859.535261538334/240.080891569717","726429","1044937","1174033.667","1291981","1000425","545434","3066991.333","724272.3333","497478.6667","572338.6667"
"860.537057989311/240.904212625782","318138.3333","631096.6667","491240","561393.3333","441453","251114.6667","195170","305339.3333","229818.3333","267169.3333"
"862.552544035871/256.537612035804","419457","718888","785429.3333","972656.6667","783319.3333","380550.3333","230803.5","352797.3333","692605.3333","529111.6667"
"862.709060638335/28.3446355958508","2924.15625","1462.078125","1462.078125","1462.078125","731.0390625","46786.5","23393.25","11696.625","6422660.5","5848.3125"
"864.571877929133/241.28287794085","2074467.333","613632.6667","1576417.667","1432231","808722.6667","3854263.667","437677.6667","1546134.667","5404235","859467.3333"
"865.565952965288/238.074592301284","2924.15625","1462.078125","69429","1462.078125","731.0390625","46786.5","23393.25","71398.5","610404","5848.3125"
"866.557229914669/234.630081904264","1773016","1462.078125","1462.078125","170860.5","731.0390625","64736.5","23393.25","11696.625","84519","5848.3125"
"866.592257354897/237.076599292393","2696182.667","2024909.333","1462.078125","739174.6667","731.0390625","3357097.667","1011608.333","11696.625","3503907.667","5848.3125"
"867.502783781987/224.417353083434","631384","936145.5","1188355.333","914547","731.0390625","680607.6667","480993.5","828957.6667","558577.3333","719552.3333"
"867.52335344926/217.536799068202","2359241.667","2709679.667","2390682.667","2697569.333","2659689.333","2708231.667","2777847.333","3101391.667","3097613.667","3852601.333"
"867.533640797018/208.964653634126","11107954.67","14357423.67","11777055.67","13332591","10047546.67","14240254.67","13349590.67","15069803.33","13272950.67","14575564.33"
"867.547316826254/215.0943580077","802543.3333","1167757.667","1130279.5","956804","903685.6667","1068440","2358525","1807142.667","589441.5","1267848"
"867.58878288571/256.13315174268","249476.3333","218987.3333","1462.078125","82685","68202","662999.3333","23393.25","11696.625","748394","5848.3125"
"867.595400029656/243.159062033299","1332284.333","999897.3333","1462.078125","1462.078125","731.0390625","1633582.333","23393.25","11696.625","3324987.667","5848.3125"
"868.535696652576/217.422688299668","5124398","6563298.667","5439658.333","6374515.333","4762372.333","6751471.667","6052230.667","6823065.667","6387103","6936669.333"
"868.546090035915/212.249370287262","1498592","1894391.667","1602012","1694616.667","960923.3333","1585330.667","1854983.667","1907713.667","1426976","1520265.333"
"868.5494551488/209.21892096663","728835.6667","1089920.333","1268196","863418.3333","286600.3333","832257.3333","1489572.333","1377815","503320","846803.3333"
"868.601455002672/251.181513667463","1163374","962700.6667","605297.6667","1462.078125","1000353.333","3386205.333","514373.6667","369866","284746","1196741.667"
"868.734888187348/27.94122256601","2924.15625","1462.078125","1462.078125","1462.078125","731.0390625","46786.5","23393.25","2554051.5","5848.3125","5848.3125"
"869.505108821578/231.988070580016","88909","177868.6667","375449.6667","189291","205315","60383.66667","236431.5","280296.6667","84434","108863.5"
"869.505121177243/231.926630208003","76654.33333","135637.3333","335951.6667","196327.5","194389.6667","58249","220219.5","262952","78363","102540"
"869.508543451766/233.899022582756","337331.6667","531924.6667","607776.6667","688423.6667","658264.3333","251505","350319.5","460644","350427.6667","473916.3333"
"869.529200658415/220.047540134419","878212.3333","1273040.667","1268859","1365223.667","1041333","755175.3333","487094.6667","1101759.333","819402.3333","917642.6667"
"869.5292844147/222.700496169785","493121.6667","697710.3333","839052.6667","1227204.333","589903","516639.3333","381194","476348.6667","644096","702692.6667"
"869.542942587814/217.426005224023","1231541.333","1572211","1261956.667","1917876.333","1025145","1539193.667","1387495.667","1585381","1453324.333","1477240"
"869.553263475672/222.653000187658","317812","219099.6667","148426","58575","157238.6667","304740.6667","368061.3333","187120","609788.5","213643.5"
"869.553268158095/228.074798118595","317812","216726.6667","128296","272882","166090","303221","368061.3333","233246.6667","609788.5","299114"
"869.612015745604/257.324777668384","941739.6667","782832","519457","1462.078125","905696.6667","3155664.667","578458.6667","375885","5848.3125","1673740"
"870.510476210703/231.759075590107","96734.66667","113139.6667","165197.3333","187497.6667","191128.3333","175934","80765.66667","245440.3333","17500.5","250789.3333"
"870.610483352684/264.661608219729","88312.66667","77006.33333","1462.078125","161027","174669.6667","161716.3333","23393.25","11696.625","5848.3125","5848.3125"
"870.624324491064/242.801664337931","230605","276585","1462.078125","924638","231891.6667","386044.6667","693808","839608.3333","809566","1963368.667"
"870.738001496426/31.9959776090291","2599095.5","1778675.333","2660143.5","2017911.667","731.0390625","3540261.333","1882636.667","2162547.5","3073323.5","5848.3125"
"871.51436018611/232.396230594013","110814","1462.078125","79359.5","63543.66667","148586.6667","42606","251965","46789.5","59212.66667","49187"
"871.62824391462/254.219959746695","71516","1462.078125","295170","209888","731.0390625","211789.3333","23393.25","948855","216584.5","5848.3125"
"872.526786509031/226.001998205953","2924.15625","156361.6667","102062","114085.3333","153035","46786.5","23393.25","78780","221407","5848.3125"
"875.477362858193/213.108559538611","2924.15625","1462.078125","460592.6667","250966.6667","269498.6667","382756","513775","482558","454538.6667","670772"
"875.567646928364/286.732565692542","2924.15625","559336.6667","992812","1462.078125","415693.3333","528332.3333","23393.25","11696.625","5848.3125","5848.3125"
"878.725846508118/29.2046532230637","2924.15625","1462.078125","1462.078125","3183719","731.0390625","5241520.5","23393.25","4194855.5","5501302.5","5848.3125"
"879.866444281379/21.730747880534","2924.15625","1462.078125","1462.078125","1462.078125","731.0390625","46786.5","2291255","627771","1357930","5277214.5"
"881.504361872945/229.46103069332","2924.15625","252400","541106.6667","302419.5","308689","148333.5","594290.5","442436.6667","203705","227160.6667"
"881.518323745709/227.245265193791","5461122.333","8174285.333","8360190","9253721.333","8396838","4568875","4286132.333","7124372.333","5272928.667","6023996.667"
"881.52889250234/223.772522420942","2591129.667","2313270","2259498.667","2936633","2101709","1459352.667","2182125.667","1997913.333","1707512","1506766.333"
"881.539352564723/214.553689392155","693054","935566.3333","792915.3333","916703.3333","738910.6667","973928.6667","872933","945167.3333","890632.3333","1008902"
"881.549919015717/212.200767959822","2999940.333","3855120","2831108","3169636.333","2393703.333","3761596.333","3331323","3532358.333","3319173","3339503.333"
"881.56051478843/218.146304285272","1567363.5","617307.6667","446567","1293038.333","803965.3333","1313035.667","682690","466843","1262311","894431.6667"
"882.523559375084/223.705818155142","2992490.333","4463276.667","4517123.667","4958198.667","4427252.333","2455566","2262817.667","3872111","2850198.667","3156261.667"
"882.537691116527/217.307783597157","2924.15625","302799","215703.5","644487","360648.5","224444.3333","92297.5","322675.6667","189112","353147.3333"
"882.54121805712/213.29928786238","335612.6667","264074.3333","224933.5","265629.5","379053","240567.3333","213356.5","257464.3333","262942.6667","293499.3333"
"882.551719348007/216.757693497711","1414240.667","1863099.667","1350126.333","1621177.333","1195989.667","1828725.333","1676596.333","1735994.333","1736574.333","1698039"
"882.558763305714/210.092602513007","968517.3333","1202414.333","1275370","1528585.333","1054887","975327","1661787","895373","849724","797158"
"882.558773849266/217.728786515657","1097585.333","1167287.667","1263237.667","1548289.333","1041557","949702","1655013.667","878025","835310","785048.6667"
"882.562290334453/213.232641672177","1060072.333","840182.6667","359232.5","823150","508092","507937.3333","482002.5","430682.3333","391164","342449"
"883.534117118698/239.741254530475","17565188.33","24161510.33","27289213.67","30224832.67","22790055","13111956","11521262.67","19767546.33","14098857.67","16283704.67"
"883.544700664253/231.178488376728","5990317.333","7803497","6820257.667","5932753","4672524.667","4867018.667","3152127.333","4879050.667","3285608","3772884.333"
"883.548109022947/236.233846668923","4503759.667","7424089.333","1495014.333","7114597.667","1294324","2291749.667","1192581","1278635.333","962364.3333","1888437.667"
"883.555136540757/216.386630299291","1392133.667","1926834.667","748693","1462.078125","693122","1043360.5","596638.5","963332","949657.6667","1049186"
"883.55514402649/223.362405393149","2924.15625","1462.078125","711752.6667","1462.078125","810314.6667","958549","1317803.333","908185.6667","874890","1006396.667"
"884.535795300462/239.598996667745","7889929.333","10816831.67","12346727","13769924.67","10744623","5611837.667","6006897","8945293.667","6387259","7662785.333"
"884.549758538335/243.233032151944","1704537.667","1763292.333","2107050.667","2220880.333","1376070","921096.6667","3038563.5","1709160","2714019.333","3017127"
"884.712295677613/27.0545951298582","1726457.667","1710867.333","1462.078125","2174202","2012961.5","3840448","23393.25","2498298.5","3681398","5848.3125"
"885.535647665517/242.680686882338","1457722.333","2036684.333","2281920","2596248.667","2076235","1095224.667","1043981","1665896.333","1211768.333","1459703.333"
"885.553541523773/247.933520818505","1127590.333","1853213","2157988","2793510","2002230","1363859.667","1255749.5","1645481","1024243.333","1650058"
"887.30270788645/34.4978555852117","1796380.667","1838166","1462.078125","2103929.333","3738050.5","3065341","23393.25","11696.625","5848.3125","5848.3125"
"887.561973616668/264.251537076398","2924.15625","1462.078125","426644.5","288323","461504.3333","46786.5","212882.5","1258232","1636847.5","5848.3125"
"890.307187003591/33.6171434328232","2864894","3714811","1462.078125","3016556.667","3124251","4493056.5","5711828","1794205","925080.5","2029586.5"
"890.592374772182/261.823145745125","445432","1462.078125","1462.078125","1462.078125","731.0390625","46786.5","23393.25","11696.625","466659","5848.3125"
"891.777570765023/21.5979158016941","4462724.5","1462.078125","1462.078125","1462.078125","731.0390625","1797177","2295501.5","1760024.333","4019932.5","26660823"
"893.058383107784/204.834661807598","99266.66667","138761","51916.33333","112082","59090.66667","203311.6667","103431.6667","124556.3333","204096.3333","180147.3333"
"893.610041063694/254.602084851152","2924.15625","425311","1462.078125","1462.078125","731.0390625","46786.5","744667.5","11696.625","5848.3125","5848.3125"
"893.81805462248/33.4212129309","3578534","4399512.667","3788669.667","3864146.667","2547960","3709056.333","2791281","3360029","2893907","2134306.5"
"894.539214903329/245.204400782071","225295","55499","1462.078125","1462.078125","731.0390625","53248","23393.25","11696.625","399694.3333","5848.3125"
"894.539287299716/236.326061425677","228039.3333","55499","1462.078125","1462.078125","731.0390625","228341.3333","23393.25","11696.625","576249.3333","5848.3125"
"894.549959310838/226.393004704524","707237.3333","293656.3333","1462.078125","1462.078125","731.0390625","786748","297387","11696.625","2312565.333","5848.3125"
"894.557070588001/229.476090283861","289355.6667","260136","1462.078125","423474","731.0390625","380660.6667","23393.25","11696.625","735590.3333","5848.3125"
"894.557072881265/233.04163498022","515970.3333","123059.5","1462.078125","539288","731.0390625","318107","23393.25","11696.625","658250.3333","5848.3125"
"894.740320842143/28.6047259016857","2924.15625","2045737.5","1462.078125","3125561","2922199.5","6054153.333","4909194.5","4490708","3473803.5","3420367.333"
"895.523669816684/233.741816940736","364468","682775","678602","787288","800745.3333","263848","707922.5","539761","1371740.333","485570.6667"
"895.538034937077/235.990081812546","2616708.667","4009911.667","4406250.333","4740026.333","3830030","1836223","2032645.667","3361771","2003667","2631399.333"
"895.552460125134/225.82485193498","408020.6667","1462.078125","418559.5","493775","731.0390625","503002.3333","23393.25","319410","879671","5848.3125"
"896.542267764131/236.032109859018","1301095.667","1978952.667","2148661.667","2303234.333","1871315","904753.3333","891243.6667","1649808","1028872.667","1304737"
"897.551674714283/243.329669557673","911124","1372535.667","1841251.333","1830742","1451530.667","778761.6667","872944","1355603.333","810564.3333","1063649.667"
"898.552029466461/244.419907953166","1166679.333","1087690.667","913151","886663.6667","1030602.333","938020","364139.6667","625215.3333","1562834.333","666434.5"
"898.552084622876/244.178265494672","896362","1450775","913183","894414.6667","1028152.333","937964.6667","364139.6667","690494.3333","1586974.667","625309"
"898.552118215024/243.727503221756","1164916","1449797.667","945847.3333","893786.6667","1005558.333","936331.3333","528495.6667","681882.6667","1899005","1142390"
"898.555658825758/245.466536688655","474158","704854.3333","854322","819691.3333","751123.3333","564686.3333","267618","620793","992384","1683670"
"898.555731319251/243.699602444285","473999.6667","814087","905597.6667","810782","842100.3333","561295.3333","499378.6667","625006.6667","962141.5","1697688.333"
"899.583010899781/212.366337970525","223865.6667","153789.5","1571090","1462.078125","731.0390625","169842","156190.3333","11696.625","5848.3125","5848.3125"
"899.825600336838/32.6210015435944","1825808","1527066","2789390.667","1883057","1987661","2768468.333","2954865","2642655.667","2070352","1694271.5"
"904.731496996849/21.1892207919984","2530769","1462.078125","4997014","1462.078125","731.0390625","4029553.667","23393.25","6672872","6538851.667","5848.3125"
