"","DW_20180105_014","DW_20180105_038","DW_20180105_062","DW_20180105_098","DW_20180105_122","DW_20180105_020","DW_20180105_044","DW_20180105_068","DW_20180105_104","DW_20180105_128"
"Label","n2","n2","n2","n2","n2","swip10","swip10","swip10","swip10","swip10"
"586.317294408412/208.296854464923"," 1.3564201"," 0.3104533"," 0.7453651"," 0.9134531"," 1.1173629","-0.8713385","-1.4721795","-0.7715678","-0.7680685","-0.5599002"
"586.683236779366/23.0422592548702","-0.6195413","-0.6195413"," 1.3827261","-0.6195413","-0.6195413","-0.6195413"," 1.3391854"," 1.6148779","-0.6195413","-0.6195413"
"586.694382096034/27.2094576272642"," 0.7220834","-0.9334313"," 0.9358303"," 0.6375813","-0.9334313"," 1.3029825","-0.9334313","-0.9334313"," 1.0686788","-0.9334313"
"588.690508721731/29.5504688460034","-0.4629099","-0.4629099","-0.4629099","-0.4629099"," 1.3887273"," 2.3145522","-0.4629099","-0.4629099","-0.4629099","-0.4629099"
"588.897545952451/26.4709084171781"," 1.20672738","-1.25255921"," 0.51976429","-0.08616832","-0.64102493","-1.51208622","-0.70187050"," 1.31586008"," 0.33789206"," 0.81346537"
"589.360001572289/208.890860069733","-0.9824905"," 1.0203798","-0.9824905","-0.9824905","-0.9824905","-0.3775263"," 1.6096095"," 0.1521500"," 0.4645037"," 1.0608453"
"589.817244347682/32.1853414470856"," 0.5770324","-0.9826509","-0.6822771"," 0.1981482","-0.6207738"," 1.1881441","-1.1537775"," 1.1169749"," 1.3535318","-0.9943519"
"590.800407101433/26.955273800528","-0.9287558"," 0.5866990","-0.9287558","-0.9287558","-0.9287558"," 1.2945936"," 0.6409383","-0.9287558"," 1.1136454"," 1.0079025"
"590.939425725916/45.6047391271716","-0.8859555"," 0.7967285","-0.2325094","-0.6434744"," 0.8614843","-0.4367441"," 1.2335069","-1.6653978"," 1.3262562","-0.3538947"
"593.348557249365/215.828136392872","-1.4193115","-0.7781935"," 0.7061857","-1.1883735","-0.5021021"," 0.8233531"," 1.1150654"," 0.1640733","-0.3785763"," 1.4578793"
"594.350560104119/216.15383352013","-1.4439071"," 0.6344804"," 0.6677415","-1.4439071","-1.4439071"," 0.5915069"," 0.7428366"," 0.4098921"," 0.6171021"," 0.6681616"
"594.778585718085/23.6496476502299","-0.3162278","-0.3162278","-0.3162278","-0.3162278","-0.3162278","-0.3162278"," 2.8460499","-0.3162278","-0.3162278","-0.3162278"
"594.782465952891/150.800900780085","-0.7717731","-0.7717731"," 1.3355571","-0.7717731"," 0.9783142","-0.7717731","-0.7717731","-0.7717731"," 1.1873709"," 1.1293965"
"594.821403830402/23.671405381588","-0.6134635"," 1.3389607","-0.6134635","-0.6134635","-0.6134635","-0.6134635"," 1.1567283","-0.6134635","-0.6134635"," 1.7985555"
"594.842756547323/26.200316872683"," 0.8539777"," 0.6671422","-1.1528574"," 0.6514549"," 0.5821279"," 1.0340486","-1.1528574","-1.1528574"," 0.8226784","-1.1528574"
"594.863972642228/27.036932482901"," 0.4660879"," 0.4949620"," 0.8843953"," 0.5306896","-1.4282635","-1.4282635","-1.4282635"," 0.7989160"," 0.7786450"," 0.3310947"
"594.963512892593/163.572158841846"," 0.55876159","-0.65471217"," 0.83226984"," 0.02659827"," 0.40907332","-2.27719376"," 1.01165079","-0.49041011","-0.33186148"," 0.91582372"
"595.343411818112/216.569198087625"," 0.15967569"," 0.09226053"," 0.44170549"," 0.59131174","-2.81667697"," 0.30345534"," 0.31761021"," 0.19350300"," 0.36067057"," 0.35648440"
"596.768869479213/23.9804870027628","-0.34806123"," 0.92058776"," 0.92714755","-0.94050434","-0.59575246","-0.09145582"," 0.48805475"," 0.31182590"," 1.30157959","-1.97342169"
"596.784463365198/24.7042401428275"," 1.3497940"," 0.8887615","-0.7694306","-0.7694306","-0.7694306"," 1.1237879","-0.7694306"," 1.2542404","-0.7694306","-0.7694306"
"596.841119077159/26.6301325705722"," 0.72859461"," 0.42066035"," 0.16478838"," 0.57969722"," 0.53175544"," 0.37141981","-2.70626064","-0.32882687"," 0.27390434","-0.03573265"
"597.307191559627/170.883811418754","-0.44635816"," 0.49452361"," 0.55798825"," 0.01587541"," 0.38306802"," 1.44711547"," 0.11440615","-1.99800512","-1.24267773"," 0.67406410"
"598.301545718823/76.7618456819618"," 0.5904659"," 0.6825927"," 0.9792952"," 1.2289052"," 1.0113476","-0.7682792","-0.6775914","-1.6121995","-0.6282512","-0.8062853"
"598.87735280639/24.7068614075582","-0.9381843"," 1.0030717","-0.9381843"," 0.8127290","-0.9381843"," 1.2364977","-0.9381843","-0.9381843"," 0.6448123"," 0.9938109"
"599.017035063861/212.392922188459","-0.9449468"," 0.9016309","-0.9449468"," 0.9395939"," 0.7884326","-0.9449468","-0.9449468"," 0.9395939","-0.9449468"," 1.1554826"
"599.302395866015/76.6482526030274"," 0.44693440"," 0.45707339"," 1.06706378"," 0.84021835"," 1.04991001","-2.09155807","-0.48987725","-0.95939359","-0.33059798"," 0.01022697"
"599.322062550426/179.473196232351"," 0.6988097"," 0.4113696"," 0.9838315"," 0.8843101"," 0.9129376","-2.2096084","-0.6429700","-0.6079288","-0.2368901","-0.1938612"
"599.88749215099/32.9272535101895","-0.664083542","-0.883568781"," 0.722222711","-2.042923030","-0.274666239"," 0.693494395"," 1.221200815","-0.001294974"," 0.240998557"," 0.988620088"
"600.670952830247/29.0712720480703","-0.4743315","-0.4743315","-0.4743315"," 1.8834338","-0.4743315"," 1.9112180","-0.4743315","-0.4743315","-0.4743315","-0.4743315"
"600.787760199355/23.172440816211","-1.4379860"," 0.4208060","-1.4379860"," 0.5685081","-1.4379860"," 0.6510059"," 0.9068614"," 0.6595956"," 0.5210911"," 0.5860898"
"600.830964414621/27.1055512218062","-0.9443272"," 0.8110833"," 1.1884988","-0.9443272","-0.9443272","-0.9443272","-0.9443272"," 0.9327144"," 0.8914793"," 0.8978604"
"601.311439284253/266.1863619578"," 0.58101138"," 0.54635774","-0.68767999"," 0.41188781"," 0.49517618"," 0.22070911","-2.59690519"," 0.81220338"," 0.09712485"," 0.12011473"
"601.903575352343/46.7303159318654","-0.9715111","-0.8040862"," 1.6585988","-0.4309656","-1.3952457","-0.6332862"," 0.9538575"," 0.5136460"," 0.1442772"," 0.9647155"
"602.77038811312/160.127087687243","-0.4732121","-0.4732121","-0.4732121","-0.4732121","-0.4732121"," 1.7465402"," 2.0391566","-0.4732121","-0.4732121","-0.4732121"
"602.806131235892/27.6140913051893","-1.4191376"," 0.5292865"," 0.6356194"," 0.5594470","-1.4191376"," 0.1165894","-1.4191376"," 0.8254255"," 0.7818028"," 0.8092420"
"602.913404777626/26.4996087797235"," 0.5155810"," 0.3174866"," 0.6289399"," 0.4534091"," 0.5366829"," 0.1398142","-1.8772651"," 0.5644340"," 0.5981826","-1.8772651"
"603.374547532419/211.060275587261","-0.1880921"," 0.4370936","-0.8692309","-0.2229833","-1.7780863"," 1.9861539","-0.3270367"," 0.5544661","-0.2229833"," 0.6306991"
"604.380127716232/214.049523273308"," 0.2828053"," 1.4090933","-0.9328981"," 0.2188823","-0.8257450"," 1.8199221","-1.2584455"," 0.1009402","-0.1874207","-0.6271340"
"604.775150292704/25.3682386614034","-0.9465756","-0.9465756"," 1.0227175","-0.9465756","-0.9465756","-0.9465756"," 0.8992997"," 0.9054511"," 0.8299301"," 1.0754797"
"604.872776596144/27.1650726660917"," 0.24905234"," 0.49311352"," 0.21547576"," 0.48498193"," 0.36682530"," 0.54234925"," 0.01247205"," 0.34149559"," 0.09748127","-2.80324701"
"605.384251365392/214.325835445227","-0.05231997"," 0.44901094","-0.68909825"," 1.75190455","-1.77452833"," 1.22463344","-0.05231997","-0.51870846"," 0.20073734","-0.53931129"
"606.074392063077/32.0199476895588","-0.30395114","-0.05848331"," 2.53693064","-0.27745467"," 0.51599081","-0.85117695","-0.81236105"," 0.30301182","-0.74398603","-0.30852012"
"606.380853927382/211.486787579478","-1.1555712","-0.9582560"," 0.5434393"," 0.2032626","-1.4707217"," 0.9940114"," 0.8789958"," 1.0601514"," 0.7762316","-0.8715432"
"606.775681581934/27.3621065439849","-0.2395425"," 0.2751528","-0.3131382","-0.6651763","-1.1715912","-0.2395425"," 0.9991842"," 0.6831199"," 1.9491311","-1.2775974"
"606.99850150605/31.9935865975091","-0.6279473","-0.6279473"," 0.4616372"," 0.2547403"," 0.6442394","-2.4593122"," 0.5014948"," 0.8390490"," 0.4919062"," 0.5221397"
"608.284789731545/60.992368728876"," 0.8302554","-0.3717510"," 1.8969129","-0.9362394","-0.4321287","-1.6581968"," 0.3463699","-0.1686636","-0.2488299"," 0.7422714"
"608.772250397587/26.6126971330846","-0.3162278","-0.3162278","-0.3162278","-0.3162278","-0.3162278","-0.3162278","-0.3162278"," 2.8460499","-0.3162278","-0.3162278"
"608.824620562936/26.4495985696283","-0.6164734","-0.6164734","-0.6164734","-0.6164734","-0.6164734","-0.6164734"," 1.6200082"," 1.1439866"," 1.5513194","-0.6164734"
"610.298711698372/76.6694028020226"," 0.7151520"," 0.5795298"," 1.0243372"," 0.8952733"," 1.3435936","-1.2542783","-0.8289414","-1.1013994","-0.8870183","-0.4862485"
"610.800688065817/24.1306169439392","-1.681820142"," 0.878454137","-0.002120974"," 0.199525020","-1.560807353"," 0.569231061","-0.812573921"," 0.843653174"," 0.804642832"," 0.761816165"
"610.839173704373/27.9520818191143"," 0.9595964","-0.7718619","-0.7718619","-0.7718619","-0.7718619"," 1.3045096"," 1.1579794","-0.7718619"," 1.2090858","-0.7718619"
"611.037811022765/203.1587734241","-0.617854","-0.617854","-0.617854","-0.617854"," 1.441951","-0.617854","-0.617854","-0.617854"," 1.656747"," 1.226280"
"611.303415929367/70.5812307052016"," 0.58397758","-0.29942406"," 0.85524293"," 0.43788322"," 0.71584080","-0.12437323","-0.02275775","-2.41729283","-0.65122478"," 0.92212812"
"611.581265790495/284.132151643858","-0.3162278","-0.3162278","-0.3162278","-0.3162278","-0.3162278"," 2.8460499","-0.3162278","-0.3162278","-0.3162278","-0.3162278"
"612.318662281638/110.58565535932"," 0.155358440"," 1.448390948"," 1.068554033"," 0.693543499"," 0.876453796","-0.996732310","-1.098005004","-1.073317923","-0.008472322","-1.065773158"
"613.770944195905/30.2933718115635","-0.6176074","-0.6176074","-0.6176074","-0.6176074","-0.6176074"," 1.6626254"," 1.2159913"," 1.4446349","-0.6176074","-0.6176074"
"614.761846769223/28.1195242970377","-1.41419103"," 0.68988432"," 0.68465615","-1.41419103","-1.41419103"," 0.01527724"," 0.81170291"," 0.75220894"," 0.64090794"," 0.64793558"
"614.804862147001/22.7258623244744","-1.84695541","-1.84695541"," 0.49443221"," 0.26229853","-0.04930656"," 0.40942842"," 0.79465393"," 0.59373843"," 0.55119640"," 0.63746945"
"614.986843841106/219.745407539125","-0.7668069","-0.7668069","-0.7668069"," 1.1594345"," 1.1409919","-0.7668069","-0.7668069"," 0.8502594","-0.7668069"," 1.4501555"
"615.101421702234/173.314375053323","-1.47244474","-0.33426854"," 0.54364935"," 0.08815068"," 1.68588136","-1.29790703"," 1.01255010","-0.73887280","-0.04929224"," 0.56255385"
"616.762894044547/25.8693580643168","-0.4481887"," 1.0981060","-0.4481887","-0.4481887","-0.4481887"," 2.4874039","-0.4481887","-0.4481887","-0.4481887","-0.4481887"
"616.78314942294/26.5380585768781"," 1.0937564"," 0.5728567","-0.9339768","-0.9339768","-0.9339768"," 1.2182787"," 0.7570948"," 1.0278974","-0.9339768","-0.9339768"
"616.803890024623/27.559197060018"," 0.5927219"," 0.2599149"," 0.6400130","-1.8815940"," 0.5237475","-1.8815940"," 0.2476548"," 0.4807975"," 0.4572092"," 0.5611292"
"617.273057945323/147.161265440353"," 0.2388252","-0.7174953"," 0.6691356"," 0.6813468"," 1.2699216"," 0.1243245","-2.3791051","-0.1427981","-0.1676861"," 0.4235309"
"617.38816037094/211.075689327652","-0.3967624"," 0.7584164","-0.1476935"," 0.1221294","-0.8991063"," 2.2287781","-0.8694415","-0.5494315"," 0.7031542","-0.9500430"
"618.393883794568/218.049590585271"," 0.11663888"," 0.64757605","-1.65604997"," 0.09743474","-0.87801457"," 2.18072899"," 0.03451700"," 0.11663888","-0.16193942","-0.49753058"
"618.779958311337/27.3750055517663"," 1.1905076","-0.7739101","-0.7739101","-0.7739101"," 1.0894139"," 1.1143555","-0.7739101"," 1.2491836","-0.7739101","-0.7739101"
"619.397999156592/215.039262842679"," 1.0194566"," 1.3395372","-0.9617402","-0.3620372","-1.0363327"," 1.7569640","-0.1080311","-0.4158977","-0.5613162","-0.6706027"
"620.748956803185/24.6195102891843","-0.3162278","-0.3162278","-0.3162278","-0.3162278","-0.3162278","-0.3162278","-0.3162278","-0.3162278"," 2.8460499","-0.3162278"
"620.846340042094/26.7883446598441"," 0.7526280"," 0.7492763"," 0.3958445"," 0.4849213"," 0.5164082","-1.8662601","-1.8662601"," 0.1743799"," 0.3388684"," 0.3201936"
"622.210432008631/260.913298039737","-0.7654110","-0.7654110","-0.7654110"," 1.3252629","-0.7654110"," 0.7661869","-0.7654110"," 1.3340898","-0.7654110"," 1.1669262"
"622.791882575893/27.99916582487"," 0.7955144"," 0.7614359","-1.1608951"," 0.7507498"," 0.7316418"," 0.8761031","-1.1608951"," 0.7281353","-1.1608951","-1.1608951"
"622.971255910246/38.8438445372156","-0.9309145","-0.2735028"," 1.2032840"," 0.6320531"," 0.5418044","-1.8120497"," 0.3562584","-1.1112004"," 0.3095401"," 1.0847273"
"624.109883717599/208.548253644692","-0.7302085"," 1.0948167","-0.7302085"," 0.7762732","-0.7302085"," 1.9066540","-0.7302085","-0.7302085"," 0.6035068","-0.7302085"
"624.813497898884/34.2176527816157"," 0.7947367"," 0.6909992","-1.1595208"," 0.7891033"," 0.8184786"," 0.8890411","-1.1595208"," 0.6557243","-1.1595208","-1.1595208"
"626.331440368334/150.133285366118"," 0.60075009"," 0.06625893"," 0.79177648"," 0.26313338"," 0.52727844","-2.35847691"," 0.67110304","-1.17272788"," 0.51263808"," 0.09826634"
"626.710170195873/24.1945451114999","-0.4732464","-0.4732464","-0.4732464","-0.4732464","-0.4732464"," 2.0370562"," 1.7489152","-0.4732464","-0.4732464","-0.4732464"
"626.756619190774/21.7795646744376","-0.6144554","-0.6144554","-0.6144554","-0.6144554","-0.6144554","-0.6144554"," 1.4290129","-0.6144554"," 1.1275916"," 1.7445834"
"627.814805134253/32.8016611859056"," 0.3248571"," 0.4300784"," 0.2984385"," 0.5514654"," 0.5400852"," 0.7829501","-1.8793997"," 0.3829565"," 0.4479683","-1.8793997"
"628.311165639293/69.5037840660666","-0.58450930","-1.43231052"," 0.99036196"," 0.19966708"," 0.90592362","-1.44085731"," 1.50549542","-0.48121665","-0.09047165"," 0.42791736"
"628.361891788599/254.867721082828"," 0.6000641"," 1.2089758"," 1.3453214"," 0.3722235"," 0.7765589","-1.4371219","-0.4930806","-0.7536192","-1.2783427","-0.3409793"
"628.98021191368/37.0268259988673","-0.5243384","-0.5643087"," 0.9435221","-0.7658470","-1.1713897","-1.5059138"," 0.8878910"," 0.9453569"," 0.6933562"," 1.0616713"
"630.805954530123/27.7805469357498","-0.6043197","-0.6043197","-0.6043197","-0.6043197","-0.6043197"," 0.8544581","-0.6043197"," 1.5997421","-0.6043197"," 1.7760378"
"630.971834915792/129.802641677696","-0.98544218"," 0.01958541","-0.98544218"," 0.81001684"," 1.23665438","-0.88042987","-0.98544218","-0.25137533"," 0.29730234"," 1.72457276"
"631.821230857595/29.8385685347176","-0.6204509","-0.6204509","-0.6204509","-0.6204509","-0.6204509"," 1.3642491","-0.6204509"," 1.5493115"," 1.4295955","-0.6204509"
"632.283959155605/68.9293711692845"," 0.2633220"," 0.0988739"," 1.2119470"," 0.4693286"," 0.7309251","-2.1697612"," 0.6129327","-1.0995981","-0.5050370"," 0.3870668"
"632.821896395471/29.4524843495092"," 0.6257384"," 0.9460877","-0.9372230"," 0.7952311","-0.9372230"," 1.1557417","-0.9372230","-0.9372230","-0.9372230"," 1.1633158"
"633.28785683104/67.7360823799151"," 0.06661066"," 0.04902599"," 1.22092062"," 0.04570868"," 0.32268535","-2.54482349"," 0.61376355","-0.44902080"," 0.09887525"," 0.57625419"
"633.386211829353/209.097325411292"," 0.1174109"," 0.3524113"," 0.7301259"," 0.2303241","-1.7746830","-1.5699186"," 1.3384160","-0.5129811"," 0.4596201"," 0.6292743"
"633.495324592579/223.108321781016","-0.306487362","-0.424353314"," 0.713274330","-0.168067479"," 0.956217627","-2.429428559"," 0.847598257"," 0.007838451","-0.005291704"," 0.808699753"
"633.77997662238/29.2232699760073"," 0.9377304","-1.3797792"," 0.1714622"," 0.5377859","-1.3797792"," 0.2948427","-1.3797792"," 0.7163639"," 0.2969202"," 1.1842321"
"636.085674816289/35.7204052028789"," 0.259571845"," 0.012782033"," 1.736922899","-0.860199568"," 0.134897047","-2.184774965"," 0.501846624"," 0.008003408"," 0.028381868"," 0.362568811"
"636.316078681856/108.983578062447"," 0.7602548"," 0.6407185"," 1.1539982"," 0.6590740"," 0.9698451","-1.5907459","-0.4860281"," 0.1321400","-1.2018177","-1.0374389"
"637.372770729278/212.664358978481","-0.91280205","-0.70158435"," 1.53561076","-0.72887048","-1.27452035"," 1.62076663"," 0.44548243","-0.09614555","-0.34394043"," 0.45600338"
"637.926611419855/29.3487649617776"," 0.91676444"," 1.02975548","-0.24893503"," 0.69349258"," 0.03746131"," 1.15844836","-1.06984623","-0.23959338","-0.29697429","-1.98057324"
"638.330387860023/150.581608558614"," 0.5687551"," 0.9188148"," 1.4122224"," 0.5190422"," 0.4921239","-2.0244795","-0.2009038","-0.9588773","-0.4078688","-0.3188290"
"638.375834406917/215.454297451667","-1.3209987"," 1.2005711"," 0.8332694","-0.7827305","-0.2741564"," 0.3476753"," 1.0905130","-1.3655597","-0.6452338"," 0.9166504"
"638.804740675741/27.583425836835"," 1.1206918","-0.9375965"," 0.7222598"," 0.6568256"," 1.0675133"," 1.1206918","-0.9375965","-0.9375965","-0.9375965","-0.9375965"
"638.806856304938/32.8507132662776","-0.6189801","-0.6189801","-0.6189801"," 1.2484548"," 1.5784334"," 1.5059727","-0.6189801","-0.6189801","-0.6189801","-0.6189801"
"639.266339484006/225.998845131012","-0.6125785","-0.6125785","-0.6125785"," 1.5400143","-0.6125785","-0.6125785","-0.6125785"," 1.0380557"," 1.7099794","-0.6125785"
"640.310870396685/257.683397733248","-0.4442169","-0.4442169"," 2.5207940","-0.4442169","-0.4442169","-0.4442169","-0.4442169","-0.4442169"," 1.0329416","-0.4442169"
"640.315176974962/179.109361625329"," 1.4594290"," 1.4623813","-0.5561034","-0.5561034","-0.5561034","-0.5561034"," 1.3884995","-0.5561034","-0.5561034","-0.9736895"
"640.935069603705/22.3709137021329","-0.51911499","-1.57513246"," 0.60039137","-1.49416337","-0.05419118","-0.09284136"," 1.35895640","-0.06823077"," 0.70682697"," 1.13749941"
"641.320778909344/264.8944950689","-0.21015992"," 0.01769452"," 1.15501467","-0.53181733"," 0.45872457","-1.08314529","-1.95747856"," 0.38341777"," 0.42901299"," 1.33873657"
"641.573596617508/283.014341038839"," 0.3391432"," 0.6213620","-0.1744718"," 0.3611153"," 0.1735400","-2.7541200"," 0.7489775"," 0.2314397"," 0.2794739"," 0.1735400"
"641.809354414851/23.2439969946203"," 0.20152354"," 0.09405870","-2.77609400"," 0.01334856"," 0.01974755"," 0.41213679"," 0.62015380"," 0.39906587"," 0.42621874"," 0.58984044"
"642.77249322499/25.0078278702216","-1.09222172","-0.92145066"," 0.19870471","-0.76388153","-0.51675392"," 0.99592636","-0.08746618","-0.78737762"," 1.37640497"," 1.59811559"
"642.929898387366/22.7811629662696"," 0.66859947"," 0.02957402"," 0.95718885"," 0.27252096"," 1.24034694","-1.66819525","-0.10052198","-1.07169356","-1.17086590"," 0.84304645"
"644.953807304347/33.9264430814069","-1.5521812","-1.0484035"," 1.2504972","-0.1480023","-0.8419784","-0.6123193"," 1.1416428"," 0.1221049"," 0.6467565"," 1.0418833"
"644.960385245949/169.547965736945"," 0.2652019","-0.2472974"," 1.0252768","-2.2272916"," 0.4466665","-0.8089801"," 1.1945843","-0.2320210","-0.1271279"," 0.7109886"
"645.118710225296/190.248491997929","-1.4971592","-0.4613423"," 0.6437654"," 1.3083643"," 0.4544958","-1.4971592"," 0.9007179","-0.8008614"," 0.2898837"," 0.6592951"
"646.856888384597/25.6391367143518"," 0.8752695"," 0.8367560"," 0.6906913"," 0.7520467","-1.1594230"," 0.6562349","-1.1594230"," 0.8266937","-1.1594230","-1.1594230"
"647.396002765011/214.268717811452"," 0.93153331","-0.15636912","-1.19469433"," 0.05935238","-0.90321702"," 1.63011149","-0.58433468"," 1.27211624"," 0.05935238","-1.11385065"
"647.402531260848/217.974342719876","-0.24818964"," 0.31044591","-1.29823914"," 0.05267988","-1.03679367"," 2.13102060"," 0.31044591"," 0.89756756","-0.49011222","-0.62882519"
"647.510919209087/236.594737112462","-0.1508019","-0.9320594"," 0.9533920"," 0.6382436"," 1.1606382","-1.9900960"," 0.6966116","-0.6753427","-0.3495270"," 0.6489415"
"647.70548414813/213.733219490774","-0.91863728"," 0.44622595"," 0.51316544","-2.50217852"," 0.60700028"," 0.56484261","-0.02141112"," 0.76328717"," 0.19575356"," 0.35195192"
"648.404986586464/213.178726633503"," 0.1037116"," 0.7264796","-1.2497986"," 0.3419933","-0.8888425"," 2.1318201","-1.1200496"," 0.3419933","-0.2195691","-0.1677380"
"648.739690009359/20.9477109374639","-0.4738824","-0.4738824","-0.4738824","-0.4738824","-0.4738824","-0.4738824"," 1.9888560","-0.4738824"," 1.8022030","-0.4738824"
"649.407590872285/210.924547884362","-0.22349245"," 1.46725760","-0.96453194","-0.02925537","-0.80314753"," 2.12115311","-0.50008894","-0.12296399","-0.40162690","-0.54330359"
"649.796411937196/32.2463556456841"," 0.6243324","-0.8725512","-1.0852798"," 0.7495221","-0.6635151"," 0.5493783","-0.7680111","-0.8283858"," 2.0012827"," 0.2932277"
"650.410289493886/211.270974882907","-0.544915526","-0.159769569","-0.003243879","-0.477423855","-1.179805433"," 0.751145229"," 2.474984422","-0.424988944","-0.432738565","-0.003243879"
"650.960430090218/32.6794526526833","-2.5858019"," 0.1853669"," 0.5720945"," 0.2527054"," 0.4041984","-0.7792925"," 0.5843370"," 0.1370342"," 0.5868035"," 0.6425544"
"652.746951077397/24.6156874924918"," 1.0133626"," 1.0741076","-0.7702552"," 1.1106665","-0.7702552"," 1.4233942","-0.7702552","-0.7702552","-0.7702552","-0.7702552"
"652.801721028785/27.5921673827542","-0.3984323","-0.8768439","-0.4200181","-0.3771704","-0.8396437"," 0.8430246","-0.5999578"," 2.2378627"," 0.8778188","-0.4466399"
"653.802193274364/25.7145895528467","-0.3162278","-0.3162278","-0.3162278","-0.3162278","-0.3162278","-0.3162278","-0.3162278","-0.3162278"," 2.8460499","-0.3162278"
"654.302755495033/195.150807866834"," 0.1742535"," 0.2646373"," 0.5408565"," 0.1726221"," 0.6710816","-1.7202308"," 0.7622703","-0.3670459","-1.7202308"," 1.2217863"
"654.799366349346/25.8562003680295"," 0.5957284"," 0.7366615","-1.1566720"," 0.7256678"," 0.7597903"," 0.9787525","-1.1566720"," 0.8300875","-1.1566720","-1.1566720"
"655.14804108075/194.403994581143"," 0.06735138"," 0.86231362"," 0.29607669"," 0.22189288"," 0.44906889","-2.71482712"," 0.56997893","-0.25985815"," 0.15008732"," 0.35791555"
"655.154780521197/187.616545257215","-0.00295019"," 0.14486683"," 0.51286645"," 0.44121642"," 0.35003320","-2.71907617"," 0.89938312","-0.17413538"," 0.18403882"," 0.36375690"
"655.159264533088/278.709355907006"," 0.42466071"," 0.55784985","-0.01113404"," 0.33768763"," 0.20072333"," 0.19127283","-2.78946542"," 0.05987981"," 0.47067546"," 0.55784985"
"656.15950216856/278.906056783051","-1.4345198"," 0.6368709"," 0.7327421"," 0.4558692","-1.4345198"," 0.5679912","-1.4345198"," 0.3642105"," 0.8869509"," 0.6589244"
"656.703391094883/25.4242312735815","-0.3162278","-0.3162278","-0.3162278","-0.3162278","-0.3162278"," 2.8460499","-0.3162278","-0.3162278","-0.3162278","-0.3162278"
"656.88624625685/26.3109611333898"," 0.7135450"," 0.5549431"," 0.4490628"," 0.7620878"," 0.8222279"," 0.5703457","-1.4380350"," 0.4418928","-1.4380350","-1.4380350"
"657.157536514837/278.583916841267","-0.7726375"," 1.2529188","-0.7726375"," 1.0838077","-0.7726375","-0.7726375","-0.7726375","-0.7726375"," 1.0254209"," 1.2736777"
"657.784034651489/28.9462679689296","-0.6198337"," 1.5899065","-0.6198337","-0.6198337","-0.6198337"," 1.4220784","-0.6198337","-0.6198337"," 1.3268511","-0.6198337"
"657.824911779713/26.9815545016901"," 0.7256279","-1.1430335"," 0.8767879"," 0.9666235","-1.1430335"," 0.4496907","-1.1430335"," 0.5164234"," 1.0369806","-1.1430335"
"658.740445312488/26.0926347007853","-0.5806298"," 0.7341103"," 2.1922740","-0.5806298","-0.5806298","-0.5806298","-0.5806298"," 1.1380244","-0.5806298","-0.5806298"
"658.790391976796/26.0672283594379","-0.4742931"," 1.8668123","-0.4742931","-0.4742931","-0.4742931","-0.4742931","-0.4742931"," 1.9275322","-0.4742931","-0.4742931"
"659.40119158675/162.977446539282","-0.09177361","-0.88892461"," 1.00861618","-0.17255679"," 0.42147610","-1.79428474"," 1.39765688","-1.05403559"," 0.54310299"," 0.63072319"
"659.908067554627/29.9567093228007"," 0.54222411"," 0.31968562"," 0.09027474"," 0.18530720","-0.65748876"," 1.09959203"," 0.06868082"," 0.89780851","-0.07557355","-2.47051071"
"660.315524188837/114.215240534173"," 1.4768360"," 0.7605752"," 0.5172376"," 0.7724088"," 0.8127026","-0.8357545","-1.4947963","-0.1300977","-0.9551702","-0.9239416"
"660.741402341559/25.1930425600549","-0.3162278","-0.3162278","-0.3162278","-0.3162278","-0.3162278","-0.3162278","-0.3162278","-0.3162278","-0.3162278"," 2.8460499"
"660.787241970704/27.1832899278731"," 0.5286337","-1.1548223"," 0.9425909"," 0.7304661","-1.1548223"," 0.8840812","-1.1548223"," 0.7093453"," 0.8241721","-1.1548223"
"661.320763045647/110.278934038063"," 0.8635351"," 0.7739146"," 1.1803633"," 0.7739146"," 1.0645214","-0.9091718","-0.5799555","-1.1684591","-1.0461893","-0.9524735"
"661.41888420142/217.937487921782"," 0.390510868"," 0.776068702","-1.215184308"," 0.202651806","-0.892814552"," 2.213463889","-0.892814552","-0.003525809","-0.106750435","-0.471605609"
"661.423426509641/210.718843346597","-0.02614329"," 0.33809977","-1.67539161"," 0.77723765"," 0.89522765"," 1.39541044","-1.33792885"," 0.56975562","-0.76172650","-0.17454088"
"661.519307914862/255.315976511069"," 0.07665848","-0.98171324"," 0.43744965"," 1.56469899"," 1.13285117","-0.97408215","-1.30308540","-0.20835512","-0.70420467"," 0.95978228"
"661.532973058025/251.531583511304"," 0.2955290","-0.1920881","-1.0476369"," 0.2851979"," 1.7804409","-0.8977241","-0.1431853","-0.9651391","-0.6480516"," 1.5326575"
"662.321442837308/114.34371956285"," 0.4071887"," 0.2648053"," 1.3418299"," 0.5530687"," 0.9482222","-0.4389226"," 0.3489409","-1.9726229","-1.2252595","-0.2272507"
"662.419759288179/217.960638401946"," 0.2784196"," 0.7162346","-1.3658984"," 0.1771386","-0.6087601"," 2.0989159","-1.2645518"," 0.2913785","-0.1496122","-0.1732648"
"663.24414455864/189.696794396885","-0.8958452"," 0.1276159"," 1.3993705"," 0.6681698","-0.8958452","-0.8844457","-0.8958452","-0.8958452"," 1.1816782"," 1.0909920"
