massfeature_rows	m/z	retention_time	p_value	statistic	CompoundID_from_user
row514	149.0597666	42.18807267	0.017059	3.0005	
row515	544.8545325	30.81472417	0.017221	-2.9943	
row516	747.8142664	68.56626106	0.017225	-2.9941	
row517	392.8851969	142.6563995	0.017277	-2.9922	
row518	221.0737793	34.85134062	0.017382	2.9882	
row519	226.8618126	56.98415364	0.017439	-2.986	
row520	679.5126561	26.93459035	0.017584	2.9806	
row521	99.04397407	267.1952717	0.017597	2.9801	
row522	887.4553586	56.23170631	0.017796	-2.9727	
row523	170.1176028	247.914547	0.017844	-2.971	
row524	105.0423359	238.2771805	0.017852	-2.9707	
row525	344.8446147	71.4696832	0.017913	-2.9685	
row526	325.1130619	96.10871663	0.018131	2.9605	
row527	200.0360501	54.20238383	0.018201	2.958	
row528	1034.333944	55.93353657	0.018235	-2.9568	
row529	132.0738317	45.59541002	0.01829	2.9548	
row530	746.7397955	71.14484337	0.01831	-2.9541	
row531	504.8672818	44.71774797	0.018348	-2.9528	
row532	558.9966467	63.01107104	0.018366	2.9521	
row533	327.9573391	55.08013323	0.018405	2.9507	
row534	292.8730528	72.95262241	0.018507	-2.9471	
row535	512.8746558	222.3086353	0.018521	-2.9466	
row536	536.3209048	37.36878252	0.018524	-2.9465	
row537	762.7399667	148.3316531	0.018649	-2.9421	
row538	1134.649596	83.34928582	0.018756	-2.9384	
row539	497.8180734	39.9787473	0.018784	-2.9374	
row540	472.8941585	67.62358204	0.018799	-2.9369	
row541	291.9626018	286.3370941	0.0188	-2.9368	
row542	443.3022931	28.86814783	0.018942	-2.9319	
row543	371.012985	81.52106907	0.019028	-2.929	
row544	444.8876615	70.23301973	0.01903	-2.9289	
row545	625.3894176	46.25579792	0.019155	-2.9246	
row546	110.023248	233.1954354	0.019216	2.9225	
row547	390.7628855	29.32261829	0.019283	-2.9203	
row548	92.52229672	149.3924858	0.019364	2.9175	
row549	433.7398777	38.8908738	0.019365	-2.9175	
row550	562.9864577	62.09165123	0.019379	2.917	
row551	628.9510894	66.98237838	0.019429	2.9153	
row552	185.1034282	61.13886905	0.019473	2.9139	
row553	266.4329095	137.882303	0.01982	2.9023	
row554	223.6524047	76.6031438	0.019871	-2.9007	
row555	456.983806	271.6523492	0.019941	-2.8984	
row556	154.0742842	77.89881102	0.020057	2.8946	
row557	104.1069709	46.48667928	0.020293	2.887	
row558	643.8638573	67.72146271	0.02033	-2.8858	
row559	431.3929196	25.83948318	0.020345	-2.8853	
row560	1112.794575	68.37939397	0.02042	-2.8829	
row561	156.0721097	56.27251717	0.020474	2.8812	
row562	132.1019581	46.78393514	0.020509	2.8801	
row563	643.9076454	38.23804737	0.020545	-2.8789	
row564	185.3678948	142.0721483	0.020616	-2.8767	
row565	572.8543585	70.80992801	0.020624	-2.8764	
row566	268.2634101	21.9399129	0.020625	2.8764	
row567	507.2820619	39.21140237	0.020999	2.8647	
row568	674.556286	55.62342556	0.021063	-2.8627	
row569	713.74963	147.0237354	0.02119	-2.8588	
row570	636.9271455	67.99902978	0.02131	2.8551	
row571	436.8571088	148.759238	0.021361	-2.8536	
row572	133.1053242	38.96217585	0.0216	2.8463	
row573	165.1274586	248.8002478	0.021654	-2.8447	
row574	132.1299669	46.60005241	0.021744	2.842	
row575	283.2756621	138.5961842	0.021824	-2.8396	
row576	469.0894797	61.81235241	0.021899	2.8374	
row577	115.0502148	34.20016676	0.021918	2.8368	
row578	359.0072651	271.2717507	0.022037	-2.8333	
row579	546.966671	66.65705977	0.022235	-2.8275	
row580	97.02846636	157.2472834	0.022262	2.8267	
row581	112.8873333	102.1597048	0.022268	-2.8266	
row582	762.8383938	54.07337185	0.022323	2.825	
row583	102.9702749	280.9031521	0.022378	2.8234	
row584	486.8270284	28.14666058	0.022471	-2.8207	
row585	169.0803009	52.04862536	0.022511	2.8195	
row586	532.6137847	27.80284282	0.022655	-2.8154	
row587	505.8715859	71.27870346	0.022969	-2.8064	
row588	177.5095727	196.8119857	0.022979	-2.8062	
row589	105.1102914	44.40848641	0.023136	2.8017	
row590	144.9776213	112.5779906	0.023191	-2.8002	
row591	965.3391636	55.36756286	0.023204	-2.7998	
row592	375.9072828	151.3052169	0.023253	-2.7984	
row593	507.8606486	71.11376083	0.023286	-2.7975	
row594	87.09981903	49.39017061	0.023371	2.7952	
row595	963.5388084	47.98942251	0.023443	-2.7932	
row596	114.4782755	133.8741787	0.023485	2.792	
row597	206.8837138	52.19557936	0.023654	-2.7874	
row598	617.8549964	67.53446052	0.023664	-2.7871	
row599	95.52296603	141.6105147	0.023711	2.7858	
row600	678.5017645	52.99116158	0.023761	-2.7845	
row601	409.1836243	39.84901195	0.023776	-2.784	
row602	216.1231568	228.7531519	0.023813	2.783	
row603	273.035951	80.92500091	0.023902	-2.7806	
row604	509.9324561	77.051233	0.023916	2.7802	
row605	391.8828201	53.41649345	0.024074	-2.776	
row606	420.8636049	99.30967933	0.024225	-2.7719	
row607	560.9916159	62.70084092	0.024255	2.7711	
row608	436.8523056	27.64183732	0.024358	2.7684	
row609	598.3404471	48.45094256	0.024365	-2.7682	
row610	832.448989	56.42796148	0.024479	-2.7652	
row611	126.0347715	108.6945198	0.024503	-2.7645	
row612	637.4278061	52.25731005	0.024512	2.7643	
row613	254.9009414	97.36547871	0.024551	-2.7633	
row614	680.5264965	25.88381757	0.024557	2.7631	
row615	211.2056577	232.6959595	0.024574	-2.7627	
row616	262.8868011	134.2695034	0.024632	2.7611	
row617	472.8086531	57.73741007	0.024688	-2.7596	
row618	462.2811414	41.45428897	0.024721	-2.7588	
row619	942.7164283	246.8595227	0.024755	-2.7579	
row620	432.8165635	72.89259418	0.024759	-2.7578	
row621	710.5876058	56.35527977	0.024921	-2.7536	
row622	710.4958776	29.04680524	0.024922	-2.7535	
row623	714.7972567	69.70332707	0.024957	-2.7526	
row624	133.0361486	26.25306177	0.024975	-2.7522	
row625	378.0260519	69.2172971	0.025073	2.7496	
row626	410.7663819	56.4973012	0.025104	-2.7488	
row627	868.4912338	55.72636543	0.025175	-2.747	
row628	1050.788606	67.5512337	0.025316	-2.7434	
row629	1092.688888	80.70472349	0.025408	-2.741	
row630	620.7211913	33.03014619	0.025465	-2.7396	
row631	222.1124642	230.0805329	0.025485	-2.7391	
row632	460.9650285	58.40132354	0.025485	-2.7391	
row633	356.0149059	272.3986235	0.025508	-2.7385	
row634	368.8923262	70.54221833	0.025519	-2.7382	
row635	89.51003183	122.5430249	0.025567	-2.737	
row636	576.4089398	31.29151516	0.025605	-2.7361	
row637	639.9444574	82.20884969	0.025635	-2.7353	
row638	483.956638	112.8198639	0.025655	-2.7348	
row639	118.0650951	39.1789231	0.025695	2.7338	
row640	443.8037157	29.30420921	0.025706	-2.7335	
row641	648.8470959	69.33166529	0.025802	-2.7311	
row642	218.1387609	40.59653054	0.026009	2.7259	
row643	397.0181381	70.69241238	0.026028	-2.7255	
row644	471.0855249	60.6614834	0.026079	2.7242	
row645	398.040061	51.64172153	0.02614	2.7227	
row646	818.4792615	46.24418143	0.026275	-2.7194	
row647	945.4878355	42.11082395	0.026423	-2.7157	
row648	614.857351	69.99693421	0.02666	-2.71	
row649	581.9355448	108.5177155	0.026821	-2.7061	
row650	354.01172	201.7841113	0.026823	-2.706	
row651	427.0084633	69.84989439	0.026934	-2.7034	
row652	462.8058224	71.64669625	0.027075	-2.7	
row653	454.2920033	35.90584787	0.027128	-2.6987	
row654	961.4597046	42.89901163	0.027432	-2.6915	
row655	506.8010837	67.44030418	0.027467	2.6907	
row656	266.4844805	272.7143115	0.027545	-2.6889	
row657	1125.235931	55.17564316	0.02763	-2.6869	
row658	950.7490455	77.61023794	0.027656	-2.6863	
row659	458.2967244	33.39558991	0.027749	2.6841	
row660	162.0584086	40.80201117	0.02775	2.6841	
row661	550.9661299	269.6062913	0.027868	-2.6813	
row662	693.9229807	67.98664023	0.027933	2.6798	
row663	384.9359525	91.422369	0.027959	2.6792	
row664	973.328795	55.36598715	0.027987	-2.6786	
row665	1018.733907	70.68613134	0.028027	-2.6777	
row666	430.8323635	136.4078421	0.028214	2.6734	
row667	713.064365	53.18791455	0.028325	2.6709	
row668	280.9271626	73.19931405	0.028334	-2.6706	
row669	480.3087658	38.70486593	0.028352	2.6702	
row670	823.7961335	75.82317918	0.028376	2.6697	
row671	706.9666162	67.25350244	0.028379	2.6696	
row672	131.0107191	207.6088508	0.028427	-2.6685	
row673	506.7168281	55.97840942	0.028496	-2.667	
row674	639.9414078	130.0384163	0.028608	-2.6644	
row675	435.2952496	24.71465609	0.02885	-2.659	
row676	155.0689304	53.49832411	0.028888	2.6582	
row677	243.9960849	56.43896268	0.029024	2.6551	
row678	474.3301645	31.95803555	0.029073	-2.654	
row679	524.9859161	68.53944034	0.029115	-2.6531	
row680	554.8608936	58.83854156	0.029131	-2.6528	
row681	95.52299616	275.2924608	0.029153	2.6523	
row682	738.6624609	61.37548178	0.029249	-2.6502	
row683	293.0978156	265.2676915	0.029272	-2.6497	
row684	338.9144266	20.1674524	0.029324	-2.6485	
row685	426.2326681	42.76428384	0.029327	2.6484	
row686	442.8017583	44.03468943	0.029327	-2.6484	
row687	327.9496314	142.4227727	0.029391	-2.647	
row688	1059.277105	67.88277989	0.029528	-2.644	
row689	861.9924318	60.62462066	0.029652	2.6413	
row690	875.3835687	67.81445415	0.029711	2.6401	
row691	781.519578	27.45706988	0.029728	-2.6397	
row692	476.2176918	42.68511172	0.029729	-2.6397	
row693	487.9498296	82.95806019	0.029784	-2.6385	
row694	302.9376639	22.670605	0.029805	-2.638	
row695	390.8741314	40.83537797	0.029812	-2.6379	
row696	322.8626726	65.8035701	0.029962	-2.6346	
row697	664.7648153	141.5772493	0.029981	-2.6342	
row698	361.9600091	20.81713499	0.02999	-2.634	
row699	488.8508061	69.2703053	0.030262	-2.6282	
row700	209.2009232	43.21886473	0.030277	2.6279	
row701	460.7829471	56.09513503	0.030357	-2.6262	
row702	182.4402267	136.5588086	0.030613	2.6208	
row703	642.5964702	50.61459409	0.030682	-2.6193	
row704	581.9883892	69.58081965	0.030694	2.6191	
row705	178.0093434	264.63525	0.030712	-2.6187	
row706	189.0703025	107.5273193	0.03072	2.6185	
row707	367.7002766	39.70296752	0.03089	-2.615	
row708	779.512404	27.35996177	0.030918	-2.6144	
row709	373.244732	42.04250763	0.031143	2.6097	
row710	476.8977166	65.40918231	0.031173	-2.6091	
row711	824.5421486	30.42781665	0.031196	-2.6086	
row712	234.8048796	57.8615922	0.031213	-2.6083	
row713	711.0706378	39.10728238	0.031237	2.6078	
row714	349.0547938	184.3864813	0.031287	2.6068	
row715	279.9644685	55.99279869	0.031313	2.6062	
row716	212.9354134	141.2052174	0.031341	-2.6057	
row717	954.7423034	66.46117081	0.031424	-2.604	
row718	963.4626286	43.04344144	0.031734	-2.5976	
row719	661.4810231	27.24326974	0.031739	2.5975	
row720	428.8272408	59.83454767	0.031818	-2.5959	
row721	138.0663004	99.95889758	0.03184	2.5955	
row722	1187.265331	67.8498546	0.032045	-2.5914	
row723	546.8670222	69.01388072	0.032101	-2.5902	
row724	355.0112533	262.6549603	0.032103	-2.5902	
row725	595.7037745	63.59099804	0.032164	2.589	
row726	425.752451	37.29721155	0.032201	-2.5882	
row727	241.9842305	45.33306801	0.032553	-2.5813	
row728	488.5462073	59.80962716	0.03257	-2.5809	
row729	228.0218552	69.37988195	0.032615	2.58	
row730	994.7123369	82.80244863	0.032682	-2.5787	
row731	648.8005424	87.73513838	0.032754	-2.5773	
row732	282.6218894	117.592424	0.032831	-2.5758	
row733	257.9946462	54.04837158	0.032917	2.5741	
row734	107.1416439	50.2557266	0.032966	-2.5731	
row735	704.7623698	92.53598687	0.033124	-2.5701	
row736	107.0855437	104.0745063	0.033136	2.5698	
row737	649.4418297	28.32425934	0.033189	-2.5688	
row738	198.8760992	69.34443745	0.03328	-2.5671	
row739	134.1175404	214.3670718	0.033467	-2.5634	
row740	654.492254	55.72250164	0.033568	-2.5615	
row741	238.0586781	108.1648724	0.033766	2.5577	
row742	106.0863802	241.6370948	0.033921	2.5548	
row743	609.8452666	44.06616254	0.033983	-2.5536	
row744	816.5722653	36.87996979	0.034272	-2.5482	
row745	605.0182779	62.30693358	0.0343	-2.5476	
row746	134.1061934	46.70727701	0.034348	2.5468	
row747	104.0706055	55.69395983	0.034382	2.5461	
row748	359.7130959	37.55084149	0.034393	-2.5459	
row749	716.5338873	56.03516974	0.034425	-2.5453	
row750	180.0072116	267.2164985	0.034662	-2.5409	
row751	1271.9744	98.26198126	0.034671	-2.5407	
row752	591.089537	94.50761674	0.034922	-2.5361	
row753	466.3187861	29.27067057	0.035031	-2.5341	
row754	572.7975329	279.4722537	0.035208	2.5309	
row755	173.4349347	136.357141	0.035269	2.5297	
row756	799.6018965	34.11585076	0.03535	2.5283	
row757	690.8941142	67.43294917	0.035438	2.5267	
row758	173.9293867	123.6605575	0.035602	2.5237	
row759	358.2701246	33.83810294	0.035742	2.5212	
row760	518.7424927	55.50435497	0.035895	-2.5185	
row761	387.2219537	28.39390563	0.03594	-2.5176	
row762	773.4359537	46.89062577	0.036048	-2.5157	
row763	187.1554585	42.9137435	0.036082	-2.5151	
row764	876.9705005	62.00385596	0.036136	2.5142	
row765	470.3188072	134.6091202	0.036456	2.5085	
row766	385.8697481	63.64528335	0.036503	-2.5077	
row767	775.8631778	195.8705981	0.036631	-2.5054	
row768	317.9503962	53.59010346	0.036878	2.5011	
row769	978.3725155	55.82085857	0.036971	-2.4995	
row770	582.7294406	62.88302042	0.036976	2.4994	
row771	860.358153	67.71421399	0.037242	2.4948	
row772	378.2387821	30.24781323	0.037422	2.4917	
row773	454.7023021	56.28211388	0.037436	-2.4915	
row774	363.0168169	62.66544241	0.037457	2.4911	
row775	452.3175826	23.44106766	0.037672	-2.4874	
row776	294.1010694	269.6475811	0.037695	-2.487	
row777	334.3947304	136.4502316	0.037702	2.4869	
row778	558.2985176	116.6460381	0.037866	-2.4842	
row779	357.007828	271.8257434	0.038027	-2.4814	
row780	499.7787875	40.18265697	0.038251	-2.4777	
row781	186.0422483	213.2509968	0.038404	-2.4751	
row782	594.7607317	56.98796281	0.038465	2.4741	
row783	179.0078227	264.0886283	0.038496	-2.4736	
row784	402.8856285	48.29241251	0.038528	2.473	
row785	315.0798515	115.3851532	0.038673	-2.4706	
row786	746.7533966	127.5393501	0.0387	-2.4702	
row787	487.9504111	51.63848986	0.038707	-2.4701	
row788	217.9459513	135.5316123	0.038725	2.4698	
row789	263.0873112	117.3214089	0.038796	-2.4686	
row790	445.2785943	29.92832784	0.038882	-2.4672	
row791	466.7290703	57.13550237	0.038933	-2.4663	
row792	297.2424771	115.4417787	0.038999	-2.4652	
row793	107.0309896	41.79809801	0.039155	2.4627	
row794	440.6283784	59.247378	0.03921	-2.4618	
row795	760.5852431	38.45035794	0.039283	2.4606	
row796	293.1909008	65.55671584	0.039311	-2.4601	
row797	335.1104939	40.08224752	0.039467	-2.4576	
row798	212.1493267	229.2184388	0.039553	2.4562	
row799	540.8814096	117.9600277	0.039679	-2.4542	
row800	334.9813828	118.5151098	0.03972	-2.4535	
row801	215.0891413	52.68262798	0.039807	-2.4521	
row802	91.52204703	134.2646256	0.039872	2.451	
row803	558.0949363	43.97430918	0.039892	-2.4507	
row804	440.2002142	94.80116888	0.040112	-2.4472	
row805	420.3189595	235.0005185	0.040136	-2.4468	
row806	374.908927	61.01971145	0.04014	2.4467	
row807	360.501684	78.97855092	0.040201	-2.4458	
row808	868.7868102	69.64927647	0.040214	-2.4456	
row809	767.5386951	31.50541958	0.040214	2.4456	
row810	688.3933467	45.54593438	0.040237	-2.4452	
row811	683.3440103	51.88455765	0.040363	-2.4432	
row812	484.2939491	41.61955872	0.040428	-2.4422	
row813	460.9038117	65.2784999	0.040432	-2.4421	
row814	656.3382984	25.72928312	0.040435	2.442	
row815	375.9090171	54.20823767	0.040451	2.4418	
row816	948.7302886	79.26203898	0.040457	-2.4417	
row817	332.9225494	61.45887016	0.040613	2.4392	
row818	822.4240689	55.82653795	0.040638	-2.4388	
row819	390.7694565	60.73103633	0.04066	-2.4385	
row820	356.211629	27.44168262	0.040705	-2.4378	
row821	636.8731855	65.36454905	0.040731	-2.4374	
row822	1002.801733	68.33512235	0.040779	-2.4366	
row823	797.745489	53.81811463	0.040841	-2.4356	
row824	194.1176615	230.4516256	0.0409	-2.4347	
row825	491.7920533	37.93490052	0.040902	-2.4347	
row826	929.055644	60.67518554	0.040999	-2.4332	
row827	525.3298845	118.3696267	0.041112	-2.4314	
row828	421.2894329	28.73930155	0.041178	-2.4304	
row829	1080.76746	67.42289556	0.041195	-2.4301	
row830	921.4874743	41.9562269	0.041202	-2.43	
row831	525.2895068	34.96367514	0.041323	-2.4281	
row832	938.3852718	55.9738053	0.041329	-2.428	
row833	546.9615306	69.01716758	0.041373	-2.4274	
row834	374.8581717	76.84034191	0.041446	-2.4262	
row835	963.2821267	69.45595279	0.041446	-2.4262	
row836	433.6756896	55.11072315	0.041452	-2.4261	
row837	801.4953892	32.88899703	0.0416	-2.4238	
row838	484.7949275	43.28988968	0.041608	-2.4237	
row839	184.0030489	133.3208788	0.041658	2.4229	
row840	990.352866	55.62787815	0.041689	-2.4225	
row841	440.3286813	143.585957	0.041733	-2.4218	
row842	932.5879664	49.22128478	0.041814	-2.4206	
row843	798.5988239	35.91812109	0.041832	2.4203	
row844	808.9611101	60.33351581	0.041858	-2.4199	
row845	568.8013922	71.36701605	0.041878	-2.4196	
row846	846.6308256	44.05770022	0.041893	-2.4193	
row847	456.7457982	55.03738045	0.041987	-2.4179	
row848	622.9621564	78.28899586	0.042154	-2.4154	
row849	171.076492	79.53513512	0.042288	2.4133	
row850	782.6613737	55.82390659	0.042389	-2.4118	
row851	229.1337741	143.7684622	0.042574	-2.409	
row852	901.5219884	43.04834638	0.042585	2.4088	
row853	816.678729	65.49753109	0.042648	-2.4079	
row854	478.3135644	29.49255312	0.042861	-2.4047	
row855	775.7762436	83.02797864	0.042928	-2.4037	
row856	404.8216477	57.27393368	0.043062	-2.4017	
row857	630.9922613	100.9220402	0.043169	-2.4001	
row858	976.3758561	55.69102831	0.043299	-2.3982	
row859	349.1834079	48.90270283	0.043368	-2.3972	
row860	90.53125895	140.7467959	0.043435	2.3962	
row861	830.4993956	55.94535763	0.043463	-2.3958	
row862	446.8439977	68.21397942	0.043489	2.3954	
row863	254.8994466	43.13524137	0.043587	-2.3939	
row864	682.5421559	26.2722363	0.043623	2.3934	
row865	905.2827863	67.27108506	0.043659	-2.3929	
row866	521.7933949	38.52096966	0.043777	-2.3912	
row867	515.8582508	42.50138531	0.043889	-2.3895	
row868	476.3070161	35.4079294	0.043903	-2.3893	
row869	286.8470483	73.79483511	0.043988	-2.3881	
row870	474.7597494	57.17159808	0.043998	-2.3879	
row871	734.868405	59.14072868	0.044015	2.3877	
row872	442.845584	73.60204313	0.044085	-2.3867	
row873	424.5079855	136.8059904	0.044107	2.3863	
row874	559.3833018	29.24236398	0.044239	-2.3844	
row875	709.0774988	53.54589487	0.044343	2.3829	
row876	367.9915937	98.71568832	0.04438	-2.3824	
row877	315.0798308	265.0924373	0.044402	-2.3821	
row878	589.352201	70.24510224	0.04448	-2.3809	
row879	102.1788855	70.49020607	0.04462	-2.3789	
row880	506.7081901	60.29443701	0.044644	-2.3786	
row881	904.584292	43.40571924	0.04466	-2.3784	
row882	922.366223	54.5203373	0.044707	-2.3777	
row883	323.0238312	46.42087327	0.044717	-2.3775	
row884	510.8331543	72.2681819	0.044787	-2.3765	
row885	87.05529943	83.40400221	0.044807	2.3763	
row886	228.9426264	137.9457747	0.044812	-2.3762	
row887	160.4985743	109.5699698	0.044877	-2.3753	
row888	822.3196905	68.90583783	0.044883	-2.3752	
row889	814.6811112	59.9946062	0.044893	-2.375	
row890	187.6292252	130.5803154	0.04491	-2.3748	
row891	115.0114652	108.3126666	0.044921	-2.3746	
row892	782.2795891	51.92165626	0.044933	-2.3745	
row893	236.0896018	110.641111	0.04506	-2.3726	
row894	957.3521251	55.48889118	0.045084	-2.3723	
row895	329.031581	69.58990701	0.045141	-2.3715	
row896	513.278577	39.22994402	0.045257	-2.3698	
row897	747.7539673	53.90476009	0.04527	2.3697	
row898	296.9707048	132.1794244	0.045315	2.369	
row899	1150.250212	55.74165455	0.045438	-2.3673	
row900	665.906853	68.91350788	0.04548	2.3667	
row901	454.985358	271.3566704	0.045629	-2.3646	
row902	603.4118339	36.82652882	0.046001	-2.3594	
row903	464.9644406	61.45749171	0.046079	-2.3583	
row904	601.8574511	30.73262297	0.046126	-2.3577	
row905	209.1172395	27.45993359	0.046131	2.3576	
row906	122.986618	133.064137	0.046145	2.3574	
row907	750.4859046	56.17102499	0.046249	-2.356	
row908	594.6712067	56.82152431	0.046269	-2.3557	
